x,t,u_true,u_pred,abs_error
0,0,1.01347528222,1.01366686821,0.000191585988534
0.390625,0,0.98460139544,0.984264016151,0.000337379288509
0.78125,0,0.897675203,0.89727139473,0.000403808270259
1.171875,0,0.757985015768,0.757697284222,0.000287731546676
1.5625,0,0.573988034062,0.57380771637,0.000180317692528
1.953125,0,0.356803958935,0.356746643782,5.73151536256e-05
2.34375,0,0.119549061367,0.119595557451,4.64960841017e-05
2.734375,0,-0.123449373129,-0.123354405165,9.49679643972e-05
3.125,0,-0.357511136716,-0.357425749302,8.53874136362e-05
3.515625,0,-0.568482292556,-0.568464756012,1.75365438642e-05
3.90625,0,-0.743582768536,-0.74362462759,4.18590544595e-05
4.296875,0,-0.872171544366,-0.872208833694,3.72893287232e-05
4.6875,0,-0.946383563998,-0.946366012096,1.75519019692e-05
5.078125,0,-0.961600193443,-0.961512804031,8.73894115213e-05
5.46875,0,-0.916725020612,-0.916572153568,0.000152867043456
5.859375,0,-0.814248460819,-0.81403529644,0.000213164378984
6.25,0,-0.66009728969,-0.659862816334,0.000234473355754
6.640625,0,-0.463278115831,-0.463087975979,0.000190139852648
7.03125,0,-0.235336156071,-0.235233172774,0.000102983296787
7.421875,0,0.0103382539227,0.0103421993554,3.94543263974e-06
7.8125,0,0.259313854645,0.259260565042,5.32896027725e-05
8.203125,0,0.496985169147,0.496936619282,4.85498653867e-05
8.59375,0,0.709449779833,0.709389209747,6.05700853681e-05
8.984375,0,0.884343601039,0.884221017361,0.000122583678242
9.375,0,1.01158409013,1.01138353348,0.000200556654293
9.765625,0,1.08397685729,1.08372557163,0.000251285659456
10.15625,0,1.09764932089,1.09745430946,0.000195011424932
10.546875,0,1.05228542061,1.05226290226,2.25183480513e-05
10.9375,0,0.951147322874,0.951276481152,0.000129158277569
11.328125,0,0.800882817916,0.800978660583,9.58426679759e-05
11.71875,0,0.61112994978,0.61101937294,0.000110576839538
12.109375,0,0.393942569787,0.39365452528,0.00028804450723
12.5,0,0.16307123193,0.162784084678,0.000287147252282
12.890625,0,-0.0668574877626,-0.0670009255409,0.000143437778361
13.28125,0,-0.281214086393,-0.281186908484,2.71779095812e-05
13.671875,0,-0.466239351764,-0.466105461121,0.000133890643456
14.0625,0,-0.609865416401,-0.609726309776,0.000139106625076
