epoch,loss_total,loss_pde,loss_bc,loss_ic
1,0.611007159301,0.0024667547128,0.0292267091572,0.579313695431
2,0.568930080082,0.00205068828072,0.000241398942308,0.566637992859
3,0.548837671004,0.00192856684444,0.000476430228446,0.546432673931
4,0.52419454722,0.00232642767951,0.000708828272764,0.521159291267
5,0.507859603898,0.00318710074062,0.000545358343516,0.504127144814
6,0.501657666656,0.0037102043163,0.000326075096382,0.497621387243
7,0.498626464646,0.00335773120169,0.000240088644205,0.4950286448
8,0.496522637078,0.00292446064996,0.000230027624639,0.493368148804
9,0.494786817022,0.0025977080455,0.000260352739133,0.491928756237
10,0.493105705315,0.00229350170121,0.000279775587842,0.490532428026
11,0.491373823769,0.00207860082737,0.000289865914965,0.489005357027
12,0.489417154778,0.00194033424486,0.000297749822494,0.487179070711
13,0.4869601037,0.00185583673883,0.000306073983666,0.484798192978
14,0.483596995799,0.00182660483406,0.000304276443785,0.481466114521
15,0.478820405569,0.00187019225559,0.000296905636787,0.476653307676
16,0.472227489494,0.00200978265493,0.000287892500637,0.469929814339
17,0.463812133519,0.00232012708439,0.000287388218567,0.461204618216
18,0.453622317268,0.00302610142389,0.000331493734848,0.450264722109
19,0.441180212487,0.00433112678584,0.000383434904506,0.436465650797
20,0.424849712173,0.00518096517771,0.000348193454556,0.419320553541
21,0.403606299724,0.00601496172603,0.000259176333202,0.397332161665
22,0.376040415338,0.00599529072642,0.00016656430671,0.369878560305
23,0.349496014768,0.0062380196061,0.000102104459074,0.343155890703
24,0.334467481228,0.00822939344216,0.00066824950045,0.325569838285
25,0.325218740362,0.00919488081709,0.00073337869253,0.315290480852
26,0.316620988114,0.00921508036554,0.000247079966357,0.307158827782
27,0.308885341743,0.00915535748936,0.000278245657682,0.299451738596
28,0.299533719168,0.00888542435132,0.000389469991205,0.290258824825
29,0.288820726494,0.00882033775561,0.000606089946814,0.279394298792
30,0.278348367033,0.00958442706615,0.0011435552733,0.267620384693
31,0.265718661388,0.0107924408745,0.00238598976284,0.252540230751
32,0.25440280363,0.0118746495806,0.00234925607219,0.240178897977
33,0.239500868553,0.0132275104523,0.00195530080236,0.224318057299
34,0.226480422355,0.0146250990685,0.0013206016738,0.210534721613
35,0.216443552426,0.0158630138263,0.00126135477331,0.199319183826
36,0.205485506158,0.0164524081629,0.000847212446388,0.188185885549
37,0.197928489954,0.0166027382482,0.001827109023,0.179498642683
38,0.186300163507,0.0166928735562,0.000368201057427,0.169239088893
39,0.17645806878,0.0169040468521,0.000290858122753,0.159263163805
40,0.167899691768,0.0173091144301,0.000591137621086,0.149999439716
41,0.17091588499,0.0175652616657,0.0101363230497,0.143214300275
42,0.155944813462,0.0177639910951,0.00275220000185,0.135428622365
43,0.148336945847,0.0178635681979,0.00207840139046,0.128394976258
44,0.141375006596,0.0179111419246,0.00280621205457,0.120657652617
45,0.133531691832,0.0178272874095,0.00366510660388,0.112039297819
46,0.126474460214,0.0176942880265,0.0041515273042,0.104628644884
47,0.116941148229,0.0178368611261,0.00496195442975,0.0941423326731
48,0.106548049767,0.0184541696683,0.00635166047141,0.0817422196269
49,0.101471992396,0.0193177845329,0.0116851115599,0.070469096303
50,0.0917886694893,0.0201122736558,0.0117551498115,0.059921246022
51,0.0802373085171,0.0210542390123,0.00995726231486,0.0492258071899
52,0.0723095460795,0.0220068766735,0.0108099095523,0.0394927598536
53,0.0778474123217,0.0227347766049,0.0215972345322,0.0335154011846
54,0.0617938688025,0.0230850730091,0.0106553351507,0.0280534606427
55,0.0583526595496,0.023393857386,0.0110338721424,0.0239249300212
56,0.0546954276972,0.0235434959643,0.0107777751982,0.0203741565347
57,0.0520508253947,0.0235741503537,0.0103815188631,0.0180951561779
58,0.0745667442679,0.0234353113919,0.0312657356262,0.0198656972498
59,0.0480712742545,0.0232897724025,0.00960800237954,0.0151734994724
60,0.0458866580389,0.0230903447606,0.00913638062775,0.0136599326506
61,0.0440449474379,0.0230836898088,0.008628888987,0.0123323686421
62,0.0424493872561,0.0229325932451,0.00820081215352,0.0113159818575
63,0.0544780988246,0.0227706443518,0.0198187716305,0.0118886828423
64,0.0400785461068,0.0225702763535,0.00726160639897,0.0102466633543
65,0.0394837127998,0.0224416482262,0.00740971649066,0.00963234808296
