x,uT_target,uT_pred,abs_error
0,0,0.000139538198709,0.000139538198709
0.0250000003725,0.00164493382908,0.00172193627805,7.70024489611e-05
0.0500000007451,0.00328985741362,0.00331807741895,2.82200053334e-05
0.0750000029802,0.00493471790105,0.00492671644315,8.00145789981e-06
0.10000000149,0.00657937675714,0.00654668128118,3.26954759657e-05
0.125,0.00822356436402,0.00817635841668,4.72059473395e-05
0.15000000596,0.00986682996154,0.00981401279569,5.28171658516e-05
0.17499999702,0.0115084806457,0.0114573352039,5.11454418302e-05
0.20000000298,0.0131475310773,0.0131042376161,4.32934612036e-05
0.225000008941,0.0147826187313,0.0147516224533,3.09962779284e-05
0.25,0.0164119228721,0.0163965187967,1.54040753841e-05
0.27500000596,0.0180330853909,0.0180349387228,1.85333192348e-06
0.300000011921,0.0196430683136,0.0196626521647,1.9583851099e-05
0.325000017881,0.0212380569428,0.0212744306773,3.63737344742e-05
0.34999999404,0.0228132903576,0.0228641871363,5.08967787027e-05
0.375,0.0243628956378,0.0244252718985,6.23762607574e-05
0.40000000596,0.0258796922863,0.0259493160993,6.96238130331e-05
0.425000011921,0.0273549612612,0.0274272486567,7.22873955965e-05
0.450000017881,0.0287781972438,0.0288477726281,6.95753842592e-05
0.47499999404,0.0301368292421,0.0301984585822,6.16293400526e-05
0.5,0.0314159281552,0.0314644314349,4.8503279686e-05
0.525000035763,0.0325978845358,0.0326286703348,3.07857990265e-05
0.550000011921,0.0336621031165,0.033671811223,9.70810651779e-06
0.574999988079,0.0345847271383,0.0345714017749,1.33253633976e-05
0.600000023842,0.035338409245,0.0353017821908,3.66270542145e-05
0.625,0.0358922109008,0.035834338516,5.78723847866e-05
0.650000035763,0.0362116768956,0.0361369512975,7.47255980968e-05
0.675000011921,0.0362591594458,0.0361743271351,8.48323106766e-05
0.699999988079,0.0359945558012,0.0359084941447,8.60616564751e-05
0.725000023842,0.0353764332831,0.0352992787957,7.71544873714e-05
0.75,0.0343638807535,0.0343061722815,5.77084720135e-05
0.775000035763,0.0329188592732,0.0328898355365,2.90237367153e-05
0.800000011921,0.0310093704611,0.0310155488551,6.17839396e-06
0.824999988079,0.0286131240427,0.0286565758288,4.34517860413e-05
0.850000023842,0.0257215760648,0.0257987901568,7.72140920162e-05
0.875,0.0223438758403,0.0224450621754,0.000101186335087
0.900000035763,0.0185101497918,0.0186205673963,0.000110417604446
0.925000011921,0.0142734153196,0.0143754929304,0.000102077610791
0.949999988079,0.0097095258534,0.00978576019406,7.62343406677e-05
0.975000023842,0.00491457665339,0.00495173083618,3.71541827917e-05
1,-5.49293543983e-09,-8.27061012387e-06,8.26511677587e-06
1.02499997616,-0.00491458782926,-0.00496620964259,5.16218133271e-05
1.05000007153,-0.0097095509991,-0.0097943842411,8.48332419991e-05
1.07500004768,-0.0142734404653,-0.0143758282065,0.000102387741208
1.10000002384,-0.0185101721436,-0.0186119899154,0.000101817771792
1.125,-0.0223438832909,-0.022428356111,8.44728201628e-05
1.14999997616,-0.0257215835154,-0.0257759764791,5.43929636478e-05
1.17500007153,-0.0286131370813,-0.0286301653832,1.70283019543e-05
1.20000004768,-0.031009381637,-0.0309877451509,2.16364860535e-05
1.22500002384,-0.0329188667238,-0.032862432301,5.64344227314e-05
1.25,-0.0343638807535,-0.0342802591622,8.36215913296e-05
1.27499997616,-0.0353764407337,-0.0352755002677,0.000100940465927
1.30000007153,-0.0359945520759,-0.035886824131,0.000107727944851
1.32500004768,-0.0362591631711,-0.0361545421183,0.000104621052742
1.35000002384,-0.0362116731703,-0.0361185744405,9.30987298489e-05
1.375,-0.0358922109008,-0.0358172729611,7.49379396439e-05
1.39999997616,-0.035338409245,-0.0352860018611,5.24073839188e-05
1.42500007153,-0.0345847196877,-0.0345570519567,2.76677310467e-05
1.45000004768,-0.0336620956659,-0.0336595736444,2.52202153206e-06
1.47500002384,-0.0325978845358,-0.0326190330088,2.11484730244e-05
1.5,-0.0314159281552,-0.0314581617713,4.22336161137e-05
1.52499997616,-0.0301368292421,-0.0301965828985,5.97536563873e-05
1.55000007153,-0.0287781842053,-0.0288512799889,7.30957835913e-05
1.57500004768,-0.0273549593985,-0.0274367332458,8.17738473415e-05
1.60000002384,-0.025879688561,-0.0259655565023,8.58679413795e-05
1.625,-0.0243628919125,-0.0244484171271,8.55252146721e-05
1.64999997616,-0.0228132847697,-0.0228943582624,8.10734927654e-05
1.67500007153,-0.0212380494922,-0.0213109273463,7.28778541088e-05
1.70000004768,-0.019643060863,-0.0197045840323,6.15231692791e-05
1.72500002384,-0.0180330760777,-0.0180807746947,4.76986169815e-05
1.75,-0.0164119154215,-0.0164439678192,3.2052397728e-05
1.77499997616,-0.0147826196626,-0.0147979389876,1.53193250299e-05
1.80000007153,-0.0131475236267,-0.0131456051022,1.91852450371e-06
1.82500004768,-0.0115084713325,-0.0114894639701,1.90073624253e-05
1.85000002384,-0.00986681971699,-0.00983159989119,3.52198258042e-05
1.875,-0.00822356343269,-0.00817352719605,5.00362366438e-05
1.89999997616,-0.00657937536016,-0.00651641422883,6.29611313343e-05
1.92500007153,-0.00493470579386,-0.00486105680466,7.36489892006e-05
1.95000004768,-0.00328985485248,-0.00320823234506,8.16225074232e-05
1.97500002384,-0.00164493080229,-0.0015582756605,8.66551417857e-05
2,3.66195695989e-09,8.85706394911e-05,8.85669796844e-05
2.02500009537,0.00164494814817,0.00173231586814,8.73677199706e-05
2.04999995232,0.00328986207023,0.00337293185294,8.30697827041e-05
2.07499980927,0.00493471324444,0.00501052057371,7.58073292673e-05
2.09999990463,0.00657937303185,0.00664510531351,6.57322816551e-05
2.125,0.00822357088327,0.00827683508396,5.32642006874e-05
2.15000009537,0.00986683554947,0.00990558415651,3.87486070395e-05
2.17499995232,0.0115084787831,0.0115312971175,2.28183344007e-05
2.19999980927,0.0131475208327,0.0131534636021,5.94276934862e-06
2.22499990463,0.0147826168686,0.0147714223713,1.11944973469e-05
2.25,0.0164119228721,0.0163841918111,2.77310609818e-05
2.27500009537,0.0180330947042,0.0179898682982,4.32264059782e-05
2.29999995232,0.0196430683136,0.0195862725377,5.67957758904e-05
2.32499980927,0.0212380476296,0.0211703386158,6.77090138197e-05
2.34999990463,0.022813282907,0.0227378886193,7.53942877054e-05
2.375,0.024362899363,0.0242835618556,7.93375074863e-05
2.40000009537,0.0258797053248,0.0258007496595,7.89556652308e-05
2.42499995232,0.0273549631238,0.0272807814181,7.41817057133e-05
2.44999980927,0.0287781897932,0.0287132188678,6.49709254503e-05
2.47499990463,0.0301368255168,0.0300852507353,5.15747815371e-05
2.5,0.0314159356058,0.031381431967,3.45036387444e-05
2.52500009537,0.0325978882611,0.0325834080577,1.44802033901e-05
2.54999995232,0.0336621068418,0.0336692482233,7.14138150215e-06
2.57499980927,0.0345847196877,0.0346137620509,2.90423631668e-05
2.59999990463,0.0353384017944,0.0353879034519,4.9501657486e-05
2.625,0.0358922109008,0.0359590500593,6.6839158535e-05
2.65000009537,0.0362116768956,0.0362909846008,7.9307705164e-05
2.67499995232,0.0362591631711,0.0363444462419,8.52830708027e-05
2.69999980927,0.0359945558012,0.0360782258213,8.36700201035e-05
2.72499990463,0.035376444459,0.0354504212737,7.39768147469e-05
2.75,0.0343638733029,0.0344204306602,5.65573573112e-05
2.77500009537,0.0329188480973,0.0329516902566,3.28421592712e-05
2.79999995232,0.0310093797743,0.0310145355761,5.15580177307e-06
2.82499980927,0.028613133356,0.0285897888243,2.33445316553e-05
2.84999990463,0.0257215891033,0.0256725866348,4.9002468586e-05
2.875,0.0223438907415,0.0222758315504,6.80591911077e-05
2.90000009537,0.0185101162642,0.0184324607253,7.76555389166e-05
2.92499995232,0.0142734339461,0.0141972452402,7.61887058616e-05
2.94999980927,0.00970952957869,0.00964582152665,6.37080520391e-05
2.97499990463,0.00491458084434,0.00487228902057,4.22918237746e-05
3,-1.49852474873e-09,-1.52611173689e-05,1.52596185217e-05
3.02500009537,-0.00491464324296,-0.00490168854594,1.29546970129e-05
3.04999995232,-0.00970953237265,-0.00967165734619,3.78750264645e-05
3.07500004768,-0.01427343674,-0.0142174679786,5.59687614441e-05
3.09999990463,-0.0185101684183,-0.0184450484812,6.51199370623e-05
3.125,-0.0223438907415,-0.0222791098058,6.47809356451e-05
3.15000009537,-0.025721590966,-0.0256656110287,5.5979937315e-05
3.17499995232,-0.0286131370813,-0.0285721104592,4.1026622057e-05
3.20000004768,-0.031009381637,-0.030986841768,2.25398689508e-05
3.22499990463,-0.0329188704491,-0.0329155959189,3.27453017235e-06
3.25,-0.0343638919294,-0.0343782715499,1.43796205521e-05
3.27500009537,-0.0353764407337,-0.0354052446783,2.88039445877e-05
3.29999995232,-0.0359945595264,-0.0360334143043,3.8854777813e-05
3.32500004768,-0.0362591631711,-0.0363037660718,4.46029007435e-05
3.34999990463,-0.0362116768956,-0.036257609725,4.593282938e-05
3.375,-0.0358922109008,-0.0359359681606,4.37572598457e-05
3.40000009537,-0.0353384017944,-0.0353771075606,3.8705766201e-05
3.42499995232,-0.0345847196877,-0.034616407007,3.16873192787e-05
3.45000004768,-0.0336620919406,-0.0336856581271,2.35661864281e-05
3.47499990463,-0.0325978882611,-0.0326129756868,1.50874257088e-05
3.5,-0.0314159169793,-0.03142266348,6.74650073051e-06
3.52500009537,-0.0301368180662,-0.0301357228309,1.09523534775e-06
3.54999995232,-0.0287781972438,-0.0287700500339,8.14720988274e-06
3.57500004768,-0.0273549444973,-0.0273406878114,1.42566859722e-05
3.59999990463,-0.0258796941489,-0.0258603021502,1.93919986486e-05
3.625,-0.0243628975004,-0.0243392754346,2.36220657825e-05
3.65000009537,-0.0228132717311,-0.0227864161134,2.68556177616e-05
3.67499995232,-0.0212380569428,-0.0212088748813,2.9182061553e-05
3.70000004768,-0.0196430496871,-0.0196124445647,3.0605122447e-05
3.72499990463,-0.0180330835283,-0.0180020183325,3.10651957989e-05
3.75,-0.0164119228721,-0.0163813848048,3.05380672216e-05
3.77500009537,-0.0147825973108,-0.0147539153695,2.86819413304e-05
3.79999995232,-0.0131475282833,-0.0131221525371,2.53757461905e-05
3.82500004768,-0.0115084787831,-0.0114881526679,2.0326115191e-05
3.84999990463,-0.00986682623625,-0.00985376164317,1.30645930767e-05
3.875,-0.0082235597074,-0.00822038110346,3.17860394716e-06
3.90000009537,-0.00657937256619,-0.00658907275647,9.70019027591e-06
3.92499995232,-0.00493471231312,-0.00496097188443,2.62595713139e-05
3.95000004768,-0.00328985112719,-0.0033368174918,4.69663646072e-05
3.97499990463,-0.00164492719341,-0.00171729107387,7.23638804629e-05
4,7.32391391978e-09,-0.000102924881503,0.000102932208392
