x,u0_true,u0_pred,abs_error
0,0,-0.00360036222264,0.00360036222264
0.0250000003725,0.00222268840298,-0.00232243863866,0.00454512704164
0.0500000007451,0.00445019174367,-0.00100976554677,0.00545995729044
0.0750000029802,0.00668735057116,0.000337776262313,0.00634957430884
0.10000000149,0.00893906038254,0.00172066362575,0.0072183967568
0.125,0.0112103065476,0.00313919456676,0.00807111151516
0.15000000596,0.0135061703622,0.0045933094807,0.0089128613472
0.17499999702,0.0158318765461,0.00608282955363,0.00974904745817
0.20000000298,0.0181928090751,0.00760799320415,0.0105848163366
0.225000008941,0.0205945242196,0.00916814431548,0.0114263799042
0.25,0.0230427701026,0.0107630454004,0.0122797247022
0.27500000596,0.0255435165018,0.0123914442956,0.0131520722061
0.300000011921,0.0281029231846,0.0140527449548,0.0140501782298
0.325000017881,0.0307273473591,0.015745755285,0.014981592074
0.34999999404,0.0334233120084,0.0174686275423,0.0159546844661
0.375,0.0361974239349,0.0192195735872,0.0169778503478
0.40000000596,0.0390563011169,0.020996209234,0.0180600918829
0.425000011921,0.0420063734055,0.0227952562273,0.0192111171782
0.450000017881,0.0450536683202,0.0246137343347,0.0204399339855
0.47499999404,0.0482034087181,0.0264472924173,0.0217561163008
0.5,0.0514595098794,0.028290566057,0.0231689438224
0.525000035763,0.0548237636685,0.0301377736032,0.0246859900653
0.550000011921,0.0582946948707,0.0319814048707,0.02631329
0.574999988079,0.0618659928441,0.0338127575815,0.0280532352626
0.600000023842,0.0655241459608,0.0356215797365,0.0299025662243
0.625,0.0692451298237,0.0373946391046,0.0318504907191
0.650000035763,0.0729898139834,0.03911697492,0.0338728390634
0.675000011921,0.0766974389553,0.0407698117197,0.0359276272357
0.699999988079,0.0802766382694,0.0423315130174,0.037945125252
0.725000023842,0.0835935473442,0.0437755547464,0.0398179925978
0.75,0.0864560380578,0.045070823282,0.0413852147758
0.775000035763,0.0885950997472,0.046181794256,0.0424133054912
0.800000011921,0.0896444395185,0.047066565603,0.0425778739154
0.824999988079,0.0891245380044,0.0476789437234,0.041445594281
0.850000023842,0.0864423215389,0.0479691289365,0.0384731926024
0.875,0.0809268727899,0.0478847287595,0.0330421440303
0.900000035763,0.0719275996089,0.0473744831979,0.024553116411
0.925000011921,0.0589953847229,0.0463915728033,0.0126038119197
0.949999988079,0.0421292036772,0.0448985956609,0.00276939198375
0.975000023842,0.0219999756664,0.0428729020059,0.0208729263395
1,-2.48553533311e-08,0.0403111241758,0.0403111502528
1.02499997616,-0.0220000240952,0.0372337065637,0.0592337325215
1.05000007153,-0.0421292968094,0.0336860083044,0.0758153051138
1.07500004768,-0.0589954666793,0.0297374390066,0.0887329056859
1.10000002384,-0.0719276741147,0.0254774652421,0.0974051356316
1.125,-0.0809268727899,0.0210090242326,0.101935893297
1.14999997616,-0.0864423513412,0.0164407454431,0.10288310051
1.17500007153,-0.0891245529056,0.0118785463274,0.101003095508
1.20000004768,-0.089644446969,0.00741859944537,0.097063049674
1.22500002384,-0.0885950997472,0.00314238341525,0.0917374864221
1.25,-0.0864560306072,-0.000885787885636,0.0855702459812
1.27499997616,-0.0835935249925,-0.00461961654946,0.0789739117026
1.30000007153,-0.0802766233683,-0.00802900269628,0.0722476243973
1.32500004768,-0.0766974166036,-0.0110982246697,0.0655991882086
1.35000002384,-0.0729897990823,-0.0138228423893,0.0591669566929
1.375,-0.0692451149225,-0.016207087785,0.0530380271375
1.39999997616,-0.0655241459608,-0.0182623304427,0.0472618155181
1.42500007153,-0.0618659779429,-0.0200042910874,0.0418616868556
1.45000004768,-0.058294672519,-0.0214521475136,0.0368425250053
1.47500002384,-0.0548237524927,-0.022627774626,0.0321959778666
