x,t,f
28.125,2.55,-0.0246121417731
29.6875,2.55,-0.0434970743954
31.25,2.55,-0.0623628906906
32.8125,2.55,-0.0810175463557
34.375,2.55,-0.099285967648
35.9375,2.55,-0.117019250989
37.5,2.55,-0.134099125862
39.0625,2.55,-0.150440052152
40.625,2.55,-0.165989086032
42.1875,2.55,-0.180721923709
43.75,2.55,-0.19463814795
45.3125,2.55,-0.207756385207
46.875,2.55,-0.220108434558
48.4375,2.55,-0.231734022498
0,2.56,0.189584672451
1.5625,2.56,0.184602707624
3.125,2.56,0.17900724709
4.6875,2.56,0.172754466534
6.25,2.56,0.16579566896
7.8125,2.56,0.158079475164
9.375,2.56,0.149551734328
10.9375,2.56,0.140158608556
12.5,2.56,0.129847303033
14.0625,2.56,0.118571832776
15.625,2.56,0.106296658516
17.1875,2.56,0.0930015519261
18.75,2.56,0.0786883682013
20.3125,2.56,0.0633852407336
21.875,2.56,0.0471517890692
23.4375,2.56,0.030080974102
25,2.56,0.0122994761914
26.5625,2.56,-0.00603602221236
28.125,2.56,-0.0247447006404
29.6875,2.56,-0.043630823493
31.25,2.56,-0.0624951124191
32.8125,2.56,-0.0811452493072
34.375,2.56,-0.0994064286351
35.9375,2.56,-0.117129810154
37.5,2.56,-0.13419739902
39.0625,2.56,-0.150524556637
40.625,2.56,-0.166058063507
42.1875,2.56,-0.18077416718
43.75,2.56,-0.194673135877
45.3125,2.56,-0.207773864269
46.875,2.56,-0.220107987523
48.4375,2.56,-0.231715649366
0,2.57,0.189652189612
1.5625,2.57,0.184659287333
3.125,2.57,0.179052755237
4.6875,2.57,0.172788232565
6.25,2.57,0.165817841887
7.8125,2.57,0.158089801669
9.375,2.57,0.14954996109
10.9375,2.57,0.140144079924
12.5,2.57,0.129820153117
14.0625,2.57,0.118531942368
15.625,2.57,0.10624345392
17.1875,2.57,0.0929353311658
18.75,2.57,0.0786092579365
20.3125,2.57,0.0632938966155
21.875,2.57,0.0470489747822
23.4375,2.57,0.02996792458
25,2.57,0.0121779330075
26.5625,2.57,-0.00616392539814
28.125,2.57,-0.0248765517026
29.6875,2.57,-0.0437640435994
31.25,2.57,-0.0626266747713
32.8125,2.57,-0.0812722072005
34.375,2.57,-0.0995260998607
35.9375,2.57,-0.117239490151
37.5,2.57,-0.134295016527
39.0625,2.57,-0.150607943535
40.625,2.57,-0.166125863791
42.1875,2.57,-0.180825531483
43.75,2.57,-0.194707065821
45.3125,2.57,-0.207790091634
46.875,2.57,-0.220106601715
48.4375,2.57,-0.231696665287
0,2.58,0.189719930291
1.5625,2.58,0.184716209769
3.125,2.58,0.179098337889
4.6875,2.58,0.172822609544
6.25,2.58,0.165840297937
7.8125,2.58,0.158100366592
9.375,2.58,0.149548351765
10.9375,2.58,0.140130132437
12.5,2.58,0.12979324162
14.0625,2.58,0.118492089212
15.625,2.58,0.106190748513
17.1875,2.58,0.0928696244955
18.75,2.58,0.078530587256
20.3125,2.58,0.0632029250264
21.875,2.58,0.0469465181231
23.4375,2.58,0.0298554990441
25,2.58,0.0120569588616
26.5625,2.58,-0.00629123067483
28.125,2.58,-0.0250077936798
29.6875,2.58,-0.0438964888453
31.25,2.58,-0.0627574399114
32.8125,2.58,-0.0813984647393
34.375,2.58,-0.0996448621154
35.9375,2.58,-0.117348387837
37.5,2.58,-0.134391635656
39.0625,2.58,-0.150690540671
40.625,2.58,-0.166192963719
42.1875,2.58,-0.180875986814
43.75,2.58,-0.194740340114
45.3125,2.58,-0.207805529237
46.875,2.58,-0.220104292035
48.4375,2.58,-0.231676772237
0,2.59,0.189788222313
1.5625,2.59,0.184773340821
3.125,2.59,0.179144471884
4.6875,2.59,0.172857046127
6.25,2.59,0.165863230824
7.8125,2.59,0.158111095428
9.375,2.59,0.149546980858
10.9375,2.59,0.140116378665
12.5,2.59,0.129766792059
14.0625,2.59,0.118452556431
15.625,2.59,0.106138184667
17.1875,2.59,0.0928038880229
18.75,2.59,0.0784522816539
20.3125,2.59,0.0631124302745
21.875,2.59,0.0468447133899
23.4375,2.59,0.0297434814274
25,2.59,0.011936542578
26.5625,2.59,-0.00641790498048
28.125,2.59,-0.0251384414732
29.6875,2.59,-0.044028300792
31.25,2.59,-0.0628875717521
32.8125,2.59,-0.0815238207579
34.375,2.59,-0.0997628048062
35.9375,2.59,-0.117456488311
37.5,2.59,-0.134487405419
39.0625,2.59,-0.150772169232
40.625,2.59,-0.166259095073
42.1875,2.59,-0.180925413966
43.75,2.59,-0.194772616029
45.3125,2.59,-0.207820177078
46.875,2.59,-0.220101162791
48.4375,2.59,-0.231655925512
0,2.6,0.189856603742
1.5625,2.6,0.184830442071
3.125,2.6,0.179190605879
4.6875,2.6,0.172891721129
6.25,2.6,0.165886282921
7.8125,2.6,0.158122479916
9.375,2.6,0.149545937777
10.9375,2.6,0.140102878213
12.5,2.6,0.129740595818
14.0625,2.6,0.118413597345
15.625,2.6,0.106086052954
17.1875,2.6,0.0927389040589
18.75,2.6,0.0783744752407
20.3125,2.6,0.0630222707987
21.875,2.6,0.0467432513833
23.4375,2.6,0.0296320319176
25,2.6,0.0118166739121
26.5625,2.6,-0.00654413877055
28.125,2.6,-0.025268452242
29.6875,2.6,-0.0441593490541
31.25,2.6,-0.0630167797208
32.8125,2.6,-0.0816485881805
34.375,2.6,-0.0998800620437
35.9375,2.6,-0.117563575506
37.5,2.6,-0.134582355618
39.0625,2.6,-0.150853037834
40.625,2.6,-0.166324317455
42.1875,2.6,-0.180974140763
43.75,2.6,-0.194803878665
45.3125,2.6,-0.207833990455
46.875,2.6,-0.220097199082
48.4375,2.6,-0.231634348631
0,2.61,0.189925327897
1.5625,2.61,0.184888243675
3.125,2.61,0.179237067699
4.6875,2.61,0.172926947474
6.25,2.61,0.16590988636
7.8125,2.61,0.158134013414
9.375,2.61,0.149545550346
10.9375,2.61,0.140089824796
12.5,2.61,0.129714921117
14.0625,2.61,0.118374682963
15.625,2.61,0.106034301221
17.1875,2.61,0.0926739647985
18.75,2.61,0.0782969295979
20.3125,2.61,0.0629324764013
21.875,2.61,0.0466422662139
23.4375,2.61,0.0295208990574
25,2.61,0.0116973174736
26.5625,2.61,-0.00666969269514
28.125,2.61,-0.0253978166729
29.6875,2.61,-0.0442897565663
31.25,2.61,-0.0631455108523
32.8125,2.61,-0.0817724391818
34.375,2.61,-0.0999964773655
35.9375,2.61,-0.117669887841
37.5,2.61,-0.134676411748
39.0625,2.61,-0.150932893157
40.625,2.61,-0.166388660669
42.1875,2.61,-0.181021898985
43.75,2.61,-0.19483435154
45.3125,2.61,-0.207846969366
46.875,2.61,-0.22009241581
48.4375,2.61,-0.231611981988
0,2.62,0.189994230866
1.5625,2.62,0.184946164489
3.125,2.62,0.179283723235
4.6875,2.62,0.172962218523
6.25,2.62,0.165933445096
7.8125,2.62,0.158145517111
9.375,2.62,0.149544999003
10.9375,2.62,0.140076801181
12.5,2.62,0.129689261317
14.0625,2.62,0.118336319923
15.625,2.62,0.105982773006
17.1875,2.62,0.092609629035
18.75,2.62,0.0782198309898
20.3125,2.62,0.0628433898091
21.875,2.62,0.0465416871011
23.4375,2.62,0.0294104143977
25,2.62,0.0115785961971
26.5625,2.62,-0.00679475674406
28.125,2.62,-0.0255264807492
29.6875,2.62,-0.044419541955
31.25,2.62,-0.0632733106613
32.8125,2.62,-0.0818955600262
34.375,2.62,-0.100112020969
35.9375,2.62,-0.117775388062
37.5,2.62,-0.134769544005
39.0625,2.62,-0.151011914015
40.625,2.62,-0.166452109814
42.1875,2.62,-0.181068658829
43.75,2.62,-0.194864049554
45.3125,2.62,-0.207858994603
46.875,2.62,-0.220086783171
48.4375,2.62,-0.23158891499
0,2.63,0.190063297749
1.5625,2.63,0.185004621744
3.125,2.63,0.179330617189
4.6875,2.63,0.172997757792
6.25,2.63,0.165957272053
7.8125,2.63,0.158157750964
9.375,2.63,0.149544879794
10.9375,2.63,0.140064314008
12.5,2.63,0.129664003849
14.0625,2.63,0.118298240006
15.625,2.63,0.105931699276
17.1875,2.63,0.0925455018878
18.75,2.63,0.0781431868672
20.3125,2.63,0.0627544894814
21.875,2.63,0.0464416444302
23.4375,2.63,0.0293003208935
25,2.63,0.0114602921531
26.5625,2.63,-0.00691914511845
28.125,2.63,-0.0256546661258
29.6875,2.63,-0.0445485673845
31.25,2.63,-0.0634004771709
32.8125,2.63,-0.0820179209113
34.375,2.63,-0.100226804614
35.9375,2.63,-0.117879986763
37.5,2.63,-0.134861707687
39.0625,2.63,-0.151090025902
40.625,2.63,-0.166514664888
42.1875,2.63,-0.181114628911
43.75,2.63,-0.194892823696
45.3125,2.63,-0.207870081067
46.875,2.63,-0.220080420375
48.4375,2.63,-0.231564775109
0,2.64,0.190132901073
1.5625,2.64,0.185062974691
3.125,2.64,0.179378032684
4.6875,2.64,0.173033758998
6.25,2.64,0.165981650352
7.8125,2.64,0.158170104027
9.375,2.64,0.149545058608
10.9375,2.64,0.140052050352
12.5,2.64,0.129639193416
14.0625,2.64,0.118260420859
15.625,2.64,0.105880878866
17.1875,2.64,0.0924819558859
18.75,2.64,0.0780667960644
20.3125,2.64,0.0626660436392
21.875,2.64,0.0463420711458
23.4375,2.64,0.0291908551008
25,2.64,0.0113425320014
26.5625,2.64,-0.0070430310443
28.125,2.64,-0.0257820338011
29.6875,2.64,-0.0446770265698
31.25,2.64,-0.0635268762708
32.8125,2.64,-0.0821393951774
34.375,2.64,-0.100340731442
35.9375,2.64,-0.117983721197
37.5,2.64,-0.134953290224
39.0625,2.64,-0.151167243719
40.625,2.64,-0.166576340795
42.1875,2.64,-0.181159704924
43.75,2.64,-0.194920688868
45.3125,2.64,-0.207880526781
46.875,2.64,-0.220073178411
48.4375,2.64,-0.231540054083
0,2.65,0.190202638507
1.5625,2.65,0.185121759772
3.125,2.65,0.179425641894
4.6875,2.65,0.173069953918
6.25,2.65,0.16600599885
7.8125,2.65,0.158182546496
9.375,2.65,0.149545535445
10.9375,2.65,0.14004021883
12.5,2.65,0.129614531994
14.0625,2.65,0.118222929537
15.625,2.65,0.105830408633
17.1875,2.65,0.0924186035991
18.75,2.65,0.0779908746481
20.3125,2.65,0.0625780969858
21.875,2.65,0.0462427437305
23.4375,2.65,0.0290818382055
25,2.65,0.0112252477556
26.5625,2.65,-0.00716648064554
28.125,2.65,-0.0259089786559
29.6875,2.65,-0.0448047220707
31.25,2.65,-0.0636526122689
32.8125,2.65,-0.0822602137923
34.375,2.65,-0.100453838706
35.9375,2.65,-0.118086732924
37.5,2.65,-0.135043740273
39.0625,2.65,-0.151243537664
40.625,2.65,-0.166637122631
42.1875,2.65,-0.181204095483
43.75,2.65,-0.194947630167
45.3125,2.65,-0.207889989018
46.875,2.65,-0.220065042377
48.4375,2.65,-0.231514662504
0,2.66,0.190272659063
1.5625,2.66,0.185180842876
3.125,2.66,0.179473429918
4.6875,2.66,0.173106312752
6.25,2.66,0.16603089869
7.8125,2.66,0.158195629716
9.375,2.66,0.149546548724
10.9375,2.66,0.140028432012
12.5,2.66,0.129590198398
14.0625,2.66,0.118185825646
15.625,2.66,0.105780363083
17.1875,2.66,0.0923555716872
18.75,2.66,0.0779151916504
20.3125,2.66,0.0624903291464
21.875,2.66,0.0461441427469
23.4375,2.66,0.0289731957018
25,2.66,0.0111085018143
26.5625,2.66,-0.00728895049542
28.125,2.66,-0.0260352212936
29.6875,2.66,-0.0449317768216
31.25,2.66,-0.0637775808573
32.8125,2.66,-0.0823802724481
34.375,2.66,-0.100566156209
35.9375,2.66,-0.118188813329
37.5,2.66,-0.135133400559
39.0625,2.66,-0.151318952441
40.625,2.66,-0.166697055101
42.1875,2.66,-0.181247353554
43.75,2.66,-0.194973826408
45.3125,2.66,-0.207898572087
46.875,2.66,-0.220056176186
48.4375,2.66,-0.231488272548
0,2.67,0.190343171358
1.5625,2.67,0.185240194201
3.125,2.67,0.179521501064
4.6875,2.67,0.173142999411
6.25,2.67,0.166056111455
7.8125,2.67,0.158208742738
9.375,2.67,0.149547189474
10.9375,2.67,0.14001712203
12.5,2.67,0.129566222429
14.0625,2.67,0.118148908019
15.625,2.67,0.105730734766
17.1875,2.67,0.0922929495573
18.75,2.67,0.0778400823474
20.3125,2.67,0.0624032430351
21.875,2.67,0.0460458137095
23.4375,2.67,0.0288651511073
25,2.67,0.0109923919663
26.5625,2.67,-0.00741104595363
28.125,2.67,-0.0261607021093
29.6875,2.67,-0.0450580939651
31.25,2.67,-0.0639017894864
32.8125,2.67,-0.0824995189905
34.375,2.67,-0.1006776914
35.9375,2.67,-0.11828995496
37.5,2.67,-0.135222315788
39.0625,2.67,-0.151393711567
40.625,2.67,-0.166755974293
42.1875,2.67,-0.18128977716
43.75,2.67,-0.194998979568
45.3125,2.67,-0.207906275988
46.875,2.67,-0.220046237111
48.4375,2.67,-0.231460988522
0,2.68,0.190413713455
1.5625,2.68,0.185299739242
3.125,2.68,0.179570063949
4.6875,2.68,0.173180028796
6.25,2.68,0.166081249714
7.8125,2.68,0.158222228289
9.375,2.68,0.149548813701
10.9375,2.68,0.140006035566
12.5,2.68,0.12954236567
14.0625,2.68,0.118112705648
15.625,2.68,0.105681307614
17.1875,2.68,0.0922308638692
18.75,2.68,0.0777653008699
20.3125,2.68,0.0623165592551
21.875,2.68,0.0459479652345
23.4375,2.68,0.0287576206028
25,2.68,0.0108767673373
26.5625,2.68,-0.00753264175728
28.125,2.68,-0.0262857601047
29.6875,2.68,-0.0451837517321
31.25,2.68,-0.0640253126621
32.8125,2.68,-0.0826179236174
34.375,2.68,-0.100788362324
35.9375,2.68,-0.118390403688
37.5,2.68,-0.135310128331
39.0625,2.68,-0.151467293501
40.625,2.68,-0.166814029217
42.1875,2.68,-0.181331366301
43.75,2.68,-0.195023268461
45.3125,2.68,-0.207913383842
46.875,2.68,-0.220035791397
48.4375,2.68,-0.231433242559
0,2.69,0.190484553576
1.5625,2.69,0.185359507799
3.125,2.69,0.179618656635
4.6875,2.69,0.173217177391
6.25,2.69,0.166106984019
7.8125,2.69,0.158236160874
9.375,2.69,0.149550363421
10.9375,2.69,0.139995276928
12.5,2.69,0.129519164562
14.0625,2.69,0.118076346815
15.625,2.69,0.105632215738
17.1875,2.69,0.0921689793468
18.75,2.69,0.0776910632849
20.3125,2.69,0.0622302591801
21.875,2.69,0.0458507612348
23.4375,2.69,0.0286505371332
25,2.69,0.0107617154717
26.5625,2.69,-0.00765357678756
28.125,2.69,-0.0264101121575
29.6875,2.69,-0.0453088022768
31.25,2.69,-0.0641480833292
32.8125,2.69,-0.0827356204391
34.375,2.69,-0.100898139179
35.9375,2.69,-0.118489943445
37.5,2.69,-0.13539724052
39.0625,2.69,-0.151540219784
40.625,2.69,-0.166871324182
42.1875,2.69,-0.181371986866
43.75,2.69,-0.195047006011
45.3125,2.69,-0.207919359207
46.875,2.69,-0.220024347305
48.4375,2.69,-0.231404528022
0,2.7,0.190555721521
1.5625,2.7,0.185419753194
3.125,2.7,0.179667323828
4.6875,2.7,0.173254668713
6.25,2.7,0.166132941842
7.8125,2.7,0.158250242472
9.375,2.7,0.149552345276
10.9375,2.7,0.139984920621
12.5,2.7,0.129496172071
14.0625,2.7,0.118040643632
15.625,2.7,0.105583630502
17.1875,2.7,0.0921076014638
18.75,2.7,0.0776170119643
20.3125,2.7,0.0621443130076
21.875,2.7,0.04575381428
23.4375,2.7,0.0285439565778
25,2.7,0.0106471600011
26.5625,2.7,-0.00777387665585
28.125,2.7,-0.0265337731689
29.6875,2.7,-0.0454330556095
31.25,2.7,-0.06427013129
32.8125,2.7,-0.0828525051475
34.375,2.7,-0.101007200778
35.9375,2.7,-0.118588678539
37.5,2.7,-0.135483443737
39.0625,2.7,-0.151612147689
40.625,2.7,-0.166927695274
42.1875,2.7,-0.181411772966
43.75,2.7,-0.195069715381
45.3125,2.7,-0.207924753428
46.875,2.7,-0.220012262464
48.4375,2.7,-0.231375038624
0,2.71,0.190627142787
1.5625,2.71,0.185480296612
3.125,2.71,0.179716646671
4.6875,2.71,0.173292696476
6.25,2.71,0.166159033775
7.8125,2.71,0.158264577389
9.375,2.71,0.14955458045
10.9375,2.71,0.139974832535
12.5,2.71,0.129473507404
14.0625,2.71,0.118005014956
15.625,2.71,0.10553522408
17.1875,2.71,0.09204646945
18.75,2.71,0.0775433927774
20.3125,2.71,0.0620588324964
21.875,2.71,0.0456573292613
23.4375,2.71,0.0284379199147
25,2.71,0.0105332452804
26.5625,2.71,-0.0078936573118
28.125,2.71,-0.026656774804
29.6875,2.71,-0.0455566681921
31.25,2.71,-0.0643913894892
32.8125,2.71,-0.0829685851932
34.375,2.71,-0.10111553967
35.9375,2.71,-0.118686459959
37.5,2.71,-0.135568782687
39.0625,2.71,-0.151683241129
40.625,2.71,-0.166983172297
42.1875,2.71,-0.181450679898
43.75,2.71,-0.195091471076
45.3125,2.71,-0.207929059863
46.875,2.71,-0.219999164343
48.4375,2.71,-0.231344670057
0,2.72,0.190698593855
1.5625,2.72,0.185540825129
3.125,2.72,0.179766178131
4.6875,2.72,0.173330754042
6.25,2.72,0.166185453534
7.8125,2.72,0.158279061317
9.375,2.72,0.149557098746
10.9375,2.72,0.139964997768
12.5,2.72,0.129451096058
14.0625,2.72,0.117969967425
15.625,2.72,0.105487309396
17.1875,2.72,0.091985732317
18.75,2.72,0.0774703398347
20.3125,2.72,0.0619738586247
21.875,2.72,0.0455613173544
23.4375,2.72,0.0283322259784
25,2.72,0.0104197831824
26.5625,2.72,-0.0080128358677
28.125,2.72,-0.0267791487277
29.6875,2.72,-0.0456796474755
31.25,2.72,-0.0645120069385
32.8125,2.72,-0.0830840691924
34.375,2.72,-0.101222895086
35.9375,2.72,-0.118783406913
37.5,2.72,-0.135653227568
39.0625,2.72,-0.151753470302
40.625,2.72,-0.167037904263
42.1875,2.72,-0.181488797069
43.75,2.72,-0.195112526417
45.3125,2.72,-0.207932725549
46.875,2.72,-0.219985350966
48.4375,2.72,-0.231313571334
0,2.73,0.190770864487
1.5625,2.73,0.185601860285
3.125,2.73,0.179815977812
4.6875,2.73,0.173368945718
6.25,2.73,0.166212424636
7.8125,2.73,0.158293962479
9.375,2.73,0.149559870362
10.9375,2.73,0.139955639839
12.5,2.73,0.129429087043
14.0625,2.73,0.117935121059
15.625,2.73,0.105439648032
17.1875,2.73,0.0919252634048
18.75,2.73,0.0773973986506
20.3125,2.73,0.0618890710175
21.875,2.73,0.0454658605158
23.4375,2.73,0.0282271783799
25,2.73,0.0103069590405
26.5625,2.73,-0.00813138484955
28.125,2.73,-0.026900973171
29.6875,2.73,-0.0458017811179
31.25,2.73,-0.0646318346262
32.8125,2.73,-0.0831985473633
34.375,2.73,-0.101329527795
35.9375,2.73,-0.118879660964
37.5,2.73,-0.135736837983
39.0625,2.73,-0.151822656393
40.625,2.73,-0.167091503739
42.1875,2.73,-0.181525990367
43.75,2.73,-0.195132628083
45.3125,2.73,-0.207935616374
46.875,2.73,-0.219970822334
48.4375,2.73,-0.231281802058
0,2.74,0.190843090415
1.5625,2.74,0.185663118958
3.125,2.74,0.179866045713
4.6875,2.74,0.173407584429
6.25,2.74,0.166239351034
7.8125,2.74,0.158309176564
9.375,2.74,0.149562969804
10.9375,2.74,0.139946162701
12.5,2.74,0.129407256842
14.0625,2.74,0.117900714278
15.625,2.74,0.105392314494
17.1875,2.74,0.0918652042747
18.75,2.74,0.077325001359
20.3125,2.74,0.0618049874902
21.875,2.74,0.045370772481
23.4375,2.74,0.0281226448715
25,2.74,0.0101944832131
26.5625,2.74,-0.0082494020462
28.125,2.74,-0.0270220860839
29.6875,2.74,-0.0459233485162
31.25,2.74,-0.0647509098053
32.8125,2.74,-0.0833123326302
34.375,2.74,-0.10143532604
35.9375,2.74,-0.118974938989
37.5,2.74,-0.135819703341
39.0625,2.74,-0.151891186833
40.625,2.74,-0.167144343257
42.1875,2.74,-0.1815623492
43.75,2.74,-0.195151939988
45.3125,2.74,-0.207937419415
46.875,2.74,-0.219955533743
48.4375,2.74,-0.231249138713
0,2.75,0.190915450454
1.5625,2.75,0.185724556446
3.125,2.75,0.179916232824
4.6875,2.75,0.173446431756
6.25,2.75,0.166266649961
7.8125,2.75,0.158324956894
9.375,2.75,0.149566337466
10.9375,2.75,0.13993729651
12.5,2.75,0.129385828972
14.0625,2.75,0.117866329849
15.625,2.75,0.105345338583
17.1875,2.75,0.0918057635427
18.75,2.75,0.0772530809045
20.3125,2.75,0.0617211684585
21.875,2.75,0.0452762283385
23.4375,2.75,0.0280185304582
25,2.75,0.0100827021524
26.5625,2.75,-0.00836676172912
28.125,2.75,-0.02714263089
29.6875,2.75,-0.0460442379117
31.25,2.75,-0.0648693293333
32.8125,2.75,-0.0834254175425
34.375,2.75,-0.101540267467
35.9375,2.75,-0.119069442153
37.5,2.75,-0.13590143621
39.0625,2.75,-0.151958778501
40.625,2.75,-0.167196318507
42.1875,2.75,-0.181597813964
43.75,2.75,-0.195170223713
45.3125,2.75,-0.207938566804
46.875,2.75,-0.219939276576
48.4375,2.75,-0.231215894222
0,2.76,0.190988451242
1.5625,2.76,0.185786187649
3.125,2.76,0.17996686697
4.6875,2.76,0.173485741019
6.25,2.76,0.166294306517
7.8125,2.76,0.1583404392
9.375,2.76,0.149570196867
10.9375,2.76,0.139928892255
12.5,2.76,0.129364460707
14.0625,2.76,0.117832750082
15.625,2.76,0.105298817158
17.1875,2.76,0.091746494174
18.75,2.76,0.0771816074848
20.3125,2.76,0.0616378448904
21.875,2.76,0.0451820120215
23.4375,2.76,0.0279149711132
25,2.76,0.00997140724212
26.5625,2.76,-0.00848358869553
28.125,2.76,-0.0272625684738
29.6875,2.76,-0.0461644381285
31.25,2.76,-0.0649869516492
32.8125,2.76,-0.0835377499461
34.375,2.76,-0.101644419134
35.9375,2.76,-0.119163051248
37.5,2.76,-0.135982453823
39.0625,2.76,-0.152025476098
40.625,2.76,-0.167247340083
42.1875,2.76,-0.18163241446
43.75,2.76,-0.195187851787
45.3125,2.76,-0.207938879728
46.875,2.76,-0.219922199845
48.4375,2.76,-0.231181710958
0,2.77,0.191061466932
1.5625,2.77,0.185848250985
3.125,2.77,0.180017635226
4.6875,2.77,0.173525139689
6.25,2.77,0.166322112083
7.8125,2.77,0.158356532454
9.375,2.77,0.149574145675
10.9375,2.77,0.139920502901
12.5,2.77,0.129343897104
14.0625,2.77,0.117799289525
15.625,2.77,0.105252690613
17.1875,2.77,0.0916875377297
18.75,2.77,0.0771103203297
20.3125,2.77,0.0615550354123
21.875,2.77,0.0450884327292
23.4375,2.77,0.027811858803
25,2.77,0.00986069533974
26.5625,2.77,-0.00859990902245
28.125,2.77,-0.0273817405105
29.6875,2.77,-0.0462839454412
31.25,2.77,-0.0651038885117
32.8125,2.77,-0.0836492329836
34.375,2.77,-0.101747848094
35.9375,2.77,-0.119255907834
37.5,2.77,-0.136062681675
39.0625,2.77,-0.152091220021
40.625,2.77,-0.167297676206
42.1875,2.77,-0.181666180491
43.75,2.77,-0.195204630494
45.3125,2.77,-0.207938328385
46.875,2.77,-0.219904467463
48.4375,2.77,-0.231146901846
0,2.78,0.191134750843
1.5625,2.78,0.185910582542
3.125,2.78,0.180068939924
4.6875,2.78,0.17356492579
6.25,2.78,0.166350215673
7.8125,2.78,0.158372893929
9.375,2.78,0.149578481913
10.9375,2.78,0.139912590384
12.5,2.78,0.129323333502
14.0625,2.78,0.11776599288
15.625,2.78,0.105206765234
17.1875,2.78,0.0916291549802
18.75,2.78,0.0770396590233
20.3125,2.78,0.0614724270999
21.875,2.78,0.0449952222407
23.4375,2.78,0.0277092922479
25,2.78,0.00975056085736
26.5625,2.78,-0.00871548522264
28.125,2.78,-0.0275003667921
29.6875,2.78,-0.046402733773
31.25,2.78,-0.0652200505137
32.8125,2.78,-0.0837599113584
34.375,2.78,-0.10185033828
35.9375,2.78,-0.119347907603
37.5,2.78,-0.136141955853
39.0625,2.78,-0.152156248689
40.625,2.78,-0.167347058654
42.1875,2.78,-0.181699082255
43.75,2.78,-0.195220500231
45.3125,2.78,-0.207937002182
46.875,2.78,-0.21988594532
48.4375,2.78,-0.231111168861
0,2.79,0.191208317876
1.5625,2.79,0.185973197222
3.125,2.79,0.180120289326
4.6875,2.79,0.173605084419
6.25,2.79,0.166378691792
7.8125,2.79,0.158389553428
9.375,2.79,0.149583160877
10.9375,2.79,0.13990496099
12.5,2.79,0.129303231835
14.0625,2.79,0.117733292282
15.625,2.79,0.105161182582
17.1875,2.79,0.0915710926056
18.75,2.79,0.0769690424204
20.3125,2.79,0.0613905154169
21.875,2.79,0.0449024215341
23.4375,2.79,0.0276073105633
25,2.79,0.00964088924229
26.5625,2.79,-0.00883046723902
28.125,2.79,-0.0276183448732
29.6875,2.79,-0.0465208441019
31.25,2.79,-0.0653355419636
32.8125,2.79,-0.083869881928
34.375,2.79,-0.101952105761
35.9375,2.79,-0.119439020753
37.5,2.79,-0.136220410466
39.0625,2.79,-0.152220338583
40.625,2.79,-0.167395681143
42.1875,2.79,-0.181731104851
43.75,2.79,-0.195235520601
45.3125,2.79,-0.207934856415
46.875,2.79,-0.219866573811
48.4375,2.79,-0.231074795127
0,2.8,0.19128215313
1.5625,2.8,0.186036005616
3.125,2.8,0.180172041059
4.6875,2.8,0.173645228148
6.25,2.8,0.166407540441
7.8125,2.8,0.158406466246
9.375,2.8,0.149587869644
10.9375,2.8,0.139897406101
12.5,2.8,0.129283383489
14.0625,2.8,0.117700740695
15.625,2.8,0.105116061866
17.1875,2.8,0.0915132388473
18.75,2.8,0.0768991932273
20.3125,2.8,0.0613088943064
21.875,2.8,0.0448101721704
23.4375,2.8,0.0275056418031
25,2.8,0.0095316870138
26.5625,2.8,-0.00894497614354
28.125,2.8,-0.02773559466
29.6875,2.8,-0.046638276428
31.25,2.8,-0.0654502213001
32.8125,2.8,-0.0839790403843
34.375,2.8,-0.102053016424
35.9375,2.8,-0.119529291987
37.5,2.8,-0.136298000813
39.0625,2.8,-0.15228369832
40.625,2.8,-0.167443096638
42.1875,2.8,-0.181762218475
43.75,2.8,-0.195249691606
45.3125,2.8,-0.207931756973
46.875,2.8,-0.219846367836
48.4375,2.8,-0.231037706137
0,2.81,0.191356524825
1.5625,2.81,0.186099112034
3.125,2.81,0.180224001408
4.6875,2.81,0.173685923219
6.25,2.81,0.166436433792
7.8125,2.81,0.158423781395
9.375,2.81,0.149593159556
10.9375,2.81,0.139890536666
12.5,2.81,0.129263773561
14.0625,2.81,0.117668546736
15.625,2.81,0.105071239173
17.1875,2.81,0.0914559438825
18.75,2.81,0.0768295228481
20.3125,2.81,0.0612276345491
21.875,2.81,0.044718388468
23.4375,2.81,0.027404550463
25,2.81,0.00942321214825
26.5625,2.81,-0.00905890669674
28.125,2.81,-0.0278523266315
29.6875,2.81,-0.0467551201582
31.25,2.81,-0.0655642077327
32.8125,2.81,-0.0840874016285
34.375,2.81,-0.102153226733
35.9375,2.81,-0.119618788362
37.5,2.81,-0.136374801397
39.0625,2.81,-0.152346014977
40.625,2.81,-0.167489975691
42.1875,2.81,-0.181792601943
43.75,2.81,-0.19526322186
45.3125,2.81,-0.207928195596
46.875,2.81,-0.219825550914
48.4375,2.81,-0.230999723077
0,2.82,0.191430941224
1.5625,2.82,0.186162486672
3.125,2.82,0.180276155472
4.6875,2.82,0.173726797104
6.25,2.82,0.166465714574
7.8125,2.82,0.158441245556
9.375,2.82,0.149598821998
10.9375,2.82,0.139883667231
12.5,2.82,0.129244729877
14.0625,2.82,0.117636755109
15.625,2.82,0.105026751757
17.1875,2.82,0.0913988649845
18.75,2.82,0.0767602920532
20.3125,2.82,0.0611467920244
21.875,2.82,0.0446268729866
23.4375,2.82,0.0273039378226
25,2.82,0.0093152327463
26.5625,2.82,-0.00917217880487
28.125,2.82,-0.0279682856053
