epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj
1,0.0254293671518,0.00291610306012,0.00435641175136,0.0180732905865,0.00835617538542
2,0.0114494919914,0.00118732492701,0.000609757727943,0.00964814610779,0.00042632286204
3,0.00181133330501,0.000258908238538,0.000181749244803,0.00136657885741,0.000409696425777
4,0.00100405796124,5.97109649789e-05,0.000300178595353,0.000640012847725,0.000415555317886
5,0.000488456024013,5.02120313286e-05,0.000119061434816,0.000315160490572,0.000402206729632
6,0.000179697356161,2.35081731262e-05,2.64561203949e-05,0.000126521277707,0.000321178493323
7,0.000135964793099,1.46508288708e-05,9.83525478659e-06,0.000108136773633,0.000334193580784
8,9.76755133524e-05,1.11787860078e-05,1.03185893749e-05,7.30739629944e-05,0.000310417497531
9,7.81402882603e-05,1.01386523056e-05,7.96975655248e-06,5.69139519939e-05,0.000311792740831
10,6.86401817802e-05,9.39393730732e-06,4.76368904856e-06,5.1408795116e-05,0.000307376030833
11,5.85480957761e-05,8.42423023641e-06,3.594241889e-06,4.34378998762e-05,0.000309172377456
12,5.08172521404e-05,7.48010761527e-06,3.17791818816e-06,3.70587731595e-05,0.000310045317747
13,4.46822425693e-05,6.89079943186e-06,2.7838641472e-06,3.19081409543e-05,0.000309943803586
14,3.93694387094e-05,6.48598088446e-06,2.47546449827e-06,2.73081132036e-05,0.000309988012305
15,3.47845910983e-05,6.18340368419e-06,2.30878072216e-06,2.31895864999e-05,0.0003102820192
16,3.07458512361e-05,5.88292105022e-06,2.14243755181e-06,1.96098135348e-05,0.000311067909934
17,2.72246009536e-05,5.61414849471e-06,1.97959525394e-06,1.65121800819e-05,0.000311867712298
18,2.41937828605e-05,5.39586335435e-06,1.84318275842e-06,1.38289533425e-05,0.000312578340527
19,2.15905995174e-05,5.20404078088e-06,1.73817238647e-06,1.15147431643e-05,0.000313364318572
20,1.93573346041e-05,5.03258197568e-06,1.64994253282e-06,9.53389007918e-06,0.000314092001645
21,1.74542325612e-05,4.88119862894e-06,1.56823273301e-06,7.85807787906e-06,0.000314672332024
22,1.58484250551e-05,4.74328057862e-06,1.50601863425e-06,6.44573628961e-06,0.000315338955261
23,1.44802521118e-05,4.60858436782e-06,1.44710497807e-06,5.26481926499e-06,0.000315974350087
24,1.33286238361e-05,4.4866177177e-06,1.39671692523e-06,4.28080875281e-06,0.000316448044032
25,1.23604258351e-05,4.37201542809e-06,1.35039113047e-06,3.46989736499e-06,0.000316812191159
26,1.15491651559e-05,4.26219235123e-06,1.31371280077e-06,2.8008641948e-06,0.000317239580909
27,1.08714910129e-05,4.15729982706e-06,1.28107217279e-06,2.25668941312e-06,0.000317642959999
28,1.02981282134e-05,4.05572418458e-06,1.2453169802e-06,1.81679740763e-06,0.000318028964102
29,9.81642510396e-06,3.9606993596e-06,1.21338712233e-06,1.46062609474e-06,0.000318171252729
30,9.41063374739e-06,3.86883625652e-06,1.18359650969e-06,1.17482284168e-06,0.000318337813951
31,9.06977943941e-06,3.78218351216e-06,1.15502484732e-06,9.47813418861e-07,0.000318475766107
32,8.77756656109e-06,3.69679016785e-06,1.12723375878e-06,7.6765167023e-07,0.000318589096423
33,8.52800502798e-06,3.61588579381e-06,1.0996312767e-06,6.26240762358e-07,0.000318624719512
34,8.31162389659e-06,3.53855127742e-06,1.0712931271e-06,5.15944407198e-07,0.000318583508488
35,8.13042553773e-06,3.46601584624e-06,1.04887760699e-06,4.29685940162e-07,0.000318584614433
36,7.96281588464e-06,3.39197204084e-06,1.02245098788e-06,3.61532443094e-07,0.000318686041282
37,7.81507877946e-06,3.32203419475e-06,9.97914412437e-07,3.10115524371e-07,0.00031850146479
38,7.68452737134e-06,3.25547619013e-06,9.73689452621e-07,2.70500748911e-07,0.000318486097967
39,7.56246326546e-06,3.19062773997e-06,9.48216893448e-07,2.4014968858e-07,0.000318346894346
40,7.45181620402e-06,3.12716622375e-06,9.24684798065e-07,2.17172029693e-07,0.000318279315252
41,7.34771219641e-06,3.06465994981e-06,9.01411169707e-07,1.9978972432e-07,0.000318185135256
42,7.25431444891e-06,3.00622580198e-06,8.7913929292e-07,1.88253423516e-07,0.00031806959305
43,7.15770001989e-06,2.94638275591e-06,8.5497578084e-07,1.77893241471e-07,0.000317844824167
44,7.06935434891e-06,2.89091619834e-06,8.31296063097e-07,1.69830059349e-07,0.000317731202813
45,6.99049896525e-06,2.83511562884e-06,8.1190603396e-07,1.66538967505e-07,0.000317693833495
46,6.90361391719e-06,2.77966632893e-06,7.891787277e-07,1.6072461051e-07,0.000317404425004
47,6.82511628781e-06,2.72798436072e-06,7.66380310324e-07,1.57596488748e-07,0.000317315512802
48,6.74842265539e-06,2.67455438916e-06,7.4614422374e-07,1.55840751859e-07,0.000317188329063
49,6.67395397841e-06,2.62444073087e-06,7.24850679035e-07,1.54684414611e-07,0.000316997815389
50,6.59978121917e-06,2.57474266618e-06,7.03675709701e-07,1.53523529889e-07,0.000316783931339
51,6.52829473779e-06,2.52467591508e-06,6.83688540448e-07,1.52636374651e-07,0.000316729390761
52,6.46132971326e-06,2.47856219175e-06,6.64144351958e-07,1.52858959268e-07,0.000316576421028
53,6.39206315896e-06,2.43058045726e-06,6.45639033792e-07,1.51999728359e-07,0.000316384393955
54,6.32543531367e-06,2.38448863001e-06,6.26209384791e-07,1.52082250793e-07,0.000316265504807
55,6.2595970013e-06,2.33971518355e-06,6.07330264302e-07,1.51553095407e-07,0.000316099845804
56,6.19523815203e-06,2.2942584792e-06,5.8941310499e-07,1.51663869019e-07,0.000315990269883
57,6.13194471612e-06,2.25176022468e-06,5.70476800021e-07,1.517942394e-07,0.000315791345201
58,6.07505510004e-06,2.20949084451e-06,5.55088547571e-07,1.53011328052e-07,0.000315746437991
59,6.01139744049e-06,2.16745684156e-06,5.36629727321e-07,1.51853782882e-07,0.000315545708872
60,5.95482457697e-06,2.12645220472e-06,5.21133472375e-07,1.526977087e-07,0.000315454119118
61,5.89424603163e-06,2.08537119306e-06,5.03157536969e-07,1.53461343189e-07,0.000315225595841
62,5.8431663922e-06,2.04787946814e-06,4.89257445224e-07,1.54086677639e-07,0.00031519428012
63,5.78309675859e-06,2.00773426968e-06,4.73035868254e-07,1.52457758418e-07,0.000314986886224
64,5.73011878544e-06,1.97124420538e-06,4.57607228554e-07,1.52236097506e-07,0.0003149031254
65,5.6776027526e-06,1.93403938056e-06,4.43078846502e-07,1.52253917918e-07,0.000314823060762
66,5.62565543419e-06,1.89704493323e-06,4.29331237228e-07,1.52274509446e-07,0.000314700475428
67,5.57443517096e-06,1.86116178611e-06,4.15078346805e-07,1.5246212115e-07,0.000314573291689
68,5.5297176965e-06,1.82880299917e-06,4.02732581506e-07,1.53499556177e-07,0.000314468255965
69,5.47708719182e-06,1.79187728691e-06,3.88945039731e-07,1.52418749622e-07,0.000314384611556
70,5.43080578154e-06,1.76092163429e-06,3.75521580054e-07,1.52519959329e-07,0.000314184260787
71,5.38901398272e-06,1.72657681787e-06,3.65268618907e-07,1.54397525876e-07,0.000314277102007
72,5.33728721564e-06,1.69428138861e-06,3.50028159346e-07,1.52158932565e-07,0.000314081873512
73,5.29623695343e-06,1.66448735399e-06,3.39795974469e-07,1.52363071493e-07,0.000313959055347
74,5.2519860435e-06,1.63288617614e-06,3.28642272507e-07,1.52333001324e-07,0.000313812459353
75,5.21182377724e-06,1.60376474696e-06,3.17286747986e-07,1.52242563445e-07,0.000313852971885
76,5.17004510129e-06,1.57414583555e-06,3.06779838866e-07,1.52112420437e-07,0.000313700700644
77,5.12791351184e-06,1.54489014221e-06,2.95199498623e-07,1.51775253698e-07,0.000313604861731
78,5.09014948364e-06,1.51749694624e-06,2.85301780423e-07,1.51659534708e-07,0.000313569122227
79,5.0521614952e-06,1.48964664959e-06,2.76777598174e-07,1.51695630279e-07,0.000313404161716
80,5.01394350465e-06,1.46287727603e-06,2.65827594603e-07,1.52065766201e-07,0.000313317286782
