x,uT_target,uT_pred,abs_error
0,0,0.000151370681124,0.000151370681124
0.0250000003725,0.00164493382908,0.000194601831026,0.00145033199806
0.0500000007451,0.00328985741362,0.000236307620071,0.00305354967713
0.0750000029802,0.00493471790105,0.000276488048257,0.00465822964907
0.10000000149,0.00657937675714,0.000315180514008,0.00626419624314
0.125,0.00822356436402,0.000352325267158,0.0078712394461
0.15000000596,0.00986682996154,0.000387997046346,0.00947883259505
0.17499999702,0.0115084806457,0.000422173383413,0.011086307466
0.20000000298,0.0131475310773,0.00045480200788,0.0126927290112
0.225000008941,0.0147826187313,0.000485987693537,0.0142966313288
0.25,0.0164119228721,0.000515700143296,0.0158962234855
0.27500000596,0.0180330853909,0.000543954665773,0.0174891315401
0.300000011921,0.0196430683136,0.000570713949855,0.0190723538399
0.325000017881,0.0212380569428,0.000596052326728,0.0206420049071
0.34999999404,0.0228132903576,0.000619947677478,0.0221933424473
0.375,0.0243628956378,0.000642422237433,0.0237204730511
0.40000000596,0.0258796922863,0.000663431419525,0.0252162609249
0.425000011921,0.0273549612612,0.000683064688928,0.0266718957573
0.450000017881,0.0287781972438,0.000701314595062,0.0280768834054
0.47499999404,0.0301368292421,0.000718151219189,0.0294186770916
0.5,0.0314159281552,0.000733641849365,0.0306822862476
0.525000035763,0.0325978845358,0.000747756566852,0.0318501293659
0.550000011921,0.0336621031165,0.000760540133342,0.0329015627503
0.574999988079,0.0345847271383,0.000771985098254,0.0338127426803
0.600000023842,0.035338409245,0.000782166083809,0.0345562435687
0.625,0.0358922109008,0.000790978781879,0.0351012311876
0.650000035763,0.0362116768956,0.000798527442385,0.0354131497443
0.675000011921,0.0362591594458,0.000804819632322,0.0354543402791
0.699999988079,0.0359945558012,0.000809855177067,0.035184700042
0.725000023842,0.0353764332831,0.000813686521724,0.0345627479255
0.75,0.0343638807535,0.000816283747554,0.0335475951433
0.775000035763,0.0329188592732,0.000817669206299,0.0321011915803
0.800000011921,0.0310093704611,0.000817902677227,0.0301914680749
0.824999988079,0.0286131240427,0.000816961633973,0.0277961622924
0.850000023842,0.0257215760648,0.000814928207546,0.0249066483229
0.875,0.0223438758403,0.000811750127468,0.021532125771
0.900000035763,0.0185101497918,0.000807487114798,0.0177026633173
0.925000011921,0.0142734153196,0.000802131777164,0.0134712839499
0.949999988079,0.0097095258534,0.000795743719209,0.00891378242522
0.975000023842,0.00491457665339,0.000788315432146,0.00412626098841
1,-5.49293543983e-09,0.000779913912993,0.000779919384513
1.02499997616,-0.00491458782926,0.000770479848143,0.00568506773561
1.05000007153,-0.0097095509991,0.00076007260941,0.0104696238413
1.07500004768,-0.0142734404653,0.000748804071918,0.0150222443044
1.10000002384,-0.0185101721436,0.000736577494536,0.0192467495799
1.125,-0.0223438832909,0.00072343746433,0.0230673216283
1.14999997616,-0.0257215835154,0.00070948083885,0.0264310650527
1.17500007153,-0.0286131370813,0.000694670365192,0.0293078068644
1.20000004768,-0.031009381637,0.000679065764416,0.0316884480417
1.22500002384,-0.0329188667238,0.000662652193569,0.0335815176368
1.25,-0.0343638807535,0.000645474239718,0.035009354353
1.27499997616,-0.0353764407337,0.000627576664556,0.0360040180385
1.30000007153,-0.0359945520759,0.000608959526289,0.0366035103798
1.32500004768,-0.0362591631711,0.00058971211547,0.0368488766253
1.35000002384,-0.0362116731703,0.000569752592128,0.0367814265192
1.375,-0.0358922109008,0.000549170363229,0.0364413820207
1.39999997616,-0.035338409245,0.00052802497521,0.0358664356172
1.42500007153,-0.0345847196877,0.000506286683958,0.0350910052657
1.45000004768,-0.0336620956659,0.000484015181428,0.0341461114585
1.47500002384,-0.0325978845358,0.000461232673842,0.0330591164529
1.5,-0.0314159281552,0.000437976501416,0.031853903085
1.52499997616,-0.0301368292421,0.000414239213569,0.0305510684848
1.55000007153,-0.0287781842053,0.000390080385841,0.0291682649404
1.57500004768,-0.0273549593985,0.000365537271136,0.0277204960585
1.60000002384,-0.025879688561,0.000340624770615,0.0262203142047
1.625,-0.0243628919125,0.000315350538585,0.0246782433242
1.64999997616,-0.0228132847697,0.000289758871077,0.023103043437
1.67500007153,-0.0212380494922,0.000263924652245,0.0215019732714
1.70000004768,-0.019643060863,0.000237802960328,0.0198808629066
1.72500002384,-0.0180330760777,0.000211468388443,0.0182445440441
1.75,-0.0164119154215,0.000184958058526,0.0165968742222
1.77499997616,-0.0147826196626,0.000158227427164,0.0149408467114
1.80000007153,-0.0131475236267,0.000131410473841,0.0132789341733
1.82500004768,-0.0115084713325,0.000104484934127,0.0116129564121
1.85000002384,-0.00986681971699,7.74507279857e-05,0.00994427036494
1.875,-0.00822356343269,5.03824048792e-05,0.00827394612134
1.89999997616,-0.00657937536016,2.32872407651e-05,0.00660266261548
1.92500007153,-0.00493470579386,-3.79727498512e-06,0.00493090832606
1.95000004768,-0.00328985485248,-3.08638518618e-05,0.00325899105519
1.97500002384,-0.00164493080229,-5.78379731451e-05,0.00158709287643
2,3.66195695989e-09,-8.47197225085e-05,8.47233823151e-05
2.02500009537,0.00164494814817,-0.000111508983537,0.00175645714626
2.04999995232,0.00328986207023,-0.000138131334097,0.00342799350619
2.07499980927,0.00493471324444,-0.000164572003996,0.00509928539395
2.09999990463,0.00657937303185,-0.000190815946553,0.0067701889202
2.125,0.00822357088327,-0.000216803658986,0.00844037439674
2.15000009537,0.00986683554947,-0.000242572335992,0.0101094078273
2.17499995232,0.0115084787831,-0.000268025323749,0.0117765041068
2.19999980927,0.0131475208327,-0.000293177494314,0.0134406983852
2.22499990463,0.0147826168686,-0.000317998870742,0.0151006160304
2.25,0.0164119228721,-0.000342445011484,0.0167543683201
2.27500009537,0.0180330947042,-0.000366478663636,0.0183995738626
2.29999995232,0.0196430683136,-0.000390122033423,0.0200331900269
2.32499980927,0.0212380476296,-0.000413338129874,0.021651385352
2.34999990463,0.022813282907,-0.000436052301666,0.023249335587
2.375,0.024362899363,-0.000458264752524,0.0248211640865
2.40000009537,0.0258797053248,-0.00048000519746,0.0263597108424
2.42499995232,0.0273549631238,-0.000501154572703,0.0278561171144
2.44999980927,0.0287781897932,-0.000521772366483,0.029299961403
2.47499990463,0.0301368255168,-0.000541791669093,0.0306786168367
2.5,0.0314159356058,-0.000561197521165,0.0319771319628
2.52500009537,0.0325978882611,-0.00058000505669,0.0331778936088
2.54999995232,0.0336621068418,-0.000598132261075,0.0342602394521
2.57499980927,0.0345847196877,-0.000615571567323,0.0352002903819
2.59999990463,0.0353384017944,-0.000632271112408,0.035970672965
2.625,0.0358922109008,-0.000648320245091,0.036540530622
2.65000009537,0.0362116768956,-0.000663651910145,0.0368753299117
2.67499995232,0.0362591631711,-0.000678161974065,0.0369373261929
2.69999980927,0.0359945558012,-0.000691917433869,0.0366864725947
2.72499990463,0.035376444459,-0.000704881094862,0.0360813252628
2.75,0.0343638733029,-0.000717023329344,0.0350808948278
2.77500009537,0.0329188480973,-0.000728314218577,0.0336471609771
2.79999995232,0.0310093797743,-0.000738746428397,0.0317481271923
2.82499980927,0.028613133356,-0.000748312624637,0.0293614454567
2.84999990463,0.0257215891033,-0.000756990397349,0.0264785792679
2.875,0.0223438907415,-0.00076480221469,0.0231086928397
2.90000009537,0.0185101162642,-0.000771628983784,0.019281744957
2.92499995232,0.0142734339461,-0.000777545152232,0.0150509793311
2.94999980927,0.00970952957869,-0.000782506132964,0.0104920361191
2.97499990463,0.00491458084434,-0.000786504591815,0.00570108555257
3,-1.49852474873e-09,-0.000789525569417,0.000789524056017
3.02500009537,-0.00491464324296,-0.000791531929281,0.00412311125547
3.04999995232,-0.00970953237265,-0.000792560982518,0.00891697127372
3.07500004768,-0.01427343674,-0.000792538339738,0.0134808979928
3.09999990463,-0.0185101684183,-0.000791471451521,0.0177186969668
3.125,-0.0223438907415,-0.00078939757077,0.021554492414
3.15000009537,-0.025721590966,-0.000786242366303,0.0249353479594
3.17499995232,-0.0286131370813,-0.000782013346907,0.0278311241418
3.20000004768,-0.031009381637,-0.000776703062002,0.0302326790988
3.22499990463,-0.0329188704491,-0.000770296726841,0.0321485735476
3.25,-0.0343638919294,-0.000762794399634,0.0336010977626
3.27500009537,-0.0353764407337,-0.000754166219849,0.0346222743392
3.29999995232,-0.0359945595264,-0.000744457123801,0.0352501012385
3.32500004768,-0.0362591631711,-0.000733592663892,0.0355255715549
3.34999990463,-0.0362116768956,-0.000721610034816,0.0354900658131
3.375,-0.0358922109008,-0.000708479667082,0.0351837314665
3.40000009537,-0.0353384017944,-0.00069416424958,0.0346442386508
