x,t,u_pinn,u_rollout,abs_error
23.4375,3.78,-0.0352934151888,2.20282254651,2.2381159617
25,3.78,-0.0103111770004,2.4811728091,2.4914839861
26.5625,3.78,0.0146497851238,0.109294158331,0.094644373207
28.125,3.78,0.0394518375397,-1.12376417008,1.16321600762
29.6875,3.78,0.063967525959,0.228941859126,0.164974333167
31.25,3.78,0.0880783572793,1.86077550971,1.77269715244
32.8125,3.78,0.111673541367,2.25514544458,2.14347190321
34.375,3.78,0.134649187326,-1.06482978617,1.19947897349
35.9375,3.78,0.156909927726,-2.11305610936,2.26996603708
37.5,3.78,0.178370669484,-0.167304449047,0.345675118531
39.0625,3.78,0.198959335685,1.11914298763,0.92018365195
40.625,3.78,0.218619227409,1.26178738343,1.04316815602
42.1875,3.78,0.237310275435,-1.66386901207,1.9011792875
43.75,3.78,0.255009263754,-2.47754504648,2.73255431023
45.3125,3.78,0.27170881629,-1.00479958237,1.27650839866
46.875,3.78,0.287416189909,-0.655391718413,0.942807908322
48.4375,3.78,0.302150279284,-0.269309910457,0.571460189741
0,3.79,-0.327651321888,0.578279566012,0.9059308879
1.5625,3.79,-0.315054446459,2.15811240027,2.47316684673
3.125,3.79,-0.301503539085,1.93522302614,2.23672656522
4.6875,3.79,-0.286948531866,-0.555586515831,0.268637983965
6.25,3.79,-0.271346777678,-0.822063896145,0.550717118467
7.8125,3.79,-0.254665523767,0.229186501803,0.483852025571
9.375,3.79,-0.236885875463,0.866924951526,1.10381082699
10.9375,3.79,-0.218007460237,1.51208566261,1.73009312285
12.5,3.79,-0.198050826788,2.52984025474,2.72789108153
14.0625,3.79,-0.177062362432,0.77150783007,0.948570192503
15.625,3.79,-0.155114650726,-1.18722917372,1.032114523
17.1875,3.79,-0.132306665182,-0.127791054886,0.00451561029588
18.75,3.79,-0.108761690557,0.643139633278,0.751901323835
20.3125,3.79,-0.0846216082573,0.873270169441,0.957891777699
21.875,3.79,-0.0600404143333,1.08123503236,1.1412754467
23.4375,3.79,-0.035176564008,2.19424893949,2.22942550349
25,3.79,-0.0101857474074,2.4909345968,2.50112034421
26.5625,3.79,0.0147839868441,0.122209018435,0.107425031591
28.125,3.79,0.0395948253572,-1.13309324583,1.17268807119
29.6875,3.79,0.0641190707684,0.224801737371,0.160682666603
31.25,3.79,0.0882379636168,1.85567593663,1.76743797302
32.8125,3.79,0.111840292811,2.25912155408,2.14728126127
34.375,3.79,0.134822160006,-1.0634255379,1.1982476979
35.9375,3.79,0.157087758183,-2.11781392967,2.27490168785
37.5,3.79,0.178551882505,-0.166871064463,0.345422946969
39.0625,3.79,0.199142560363,1.12500446447,0.925861904107
40.625,3.79,0.218802750111,1.25551490172,1.03671215161
42.1875,3.79,0.237492740154,-1.67568496,1.91317770016
43.75,3.79,0.255189299583,-2.47557035414,2.73075965373
45.3125,3.79,0.271885484457,-1.00247589915,1.27436138361
46.875,3.79,0.287588357925,-0.6540759421,0.941664300025
48.4375,3.79,0.302317559719,-0.27330523753,0.575622797249
0,3.8,-0.32763338089,0.575896671561,0.903530052451
1.5625,3.8,-0.315031856298,2.1539326125,2.4689644688
3.125,3.8,-0.30147600174,1.94682819644,2.24830419818
4.6875,3.8,-0.286915779114,-0.544900083697,0.257984304583
6.25,3.8,-0.271308302879,-0.82646741157,0.555159108691
7.8125,3.8,-0.254621177912,0.227809190963,0.482430368875
9.375,3.8,-0.236835464835,0.866624965566,1.1034604304
10.9375,3.8,-0.217950358987,1.50738282667,1.72533318565
12.5,3.8,-0.197987243533,2.53339276808,2.73138001162
14.0625,3.8,-0.176991820335,0.784127438126,0.961119258461
15.625,3.8,-0.155036821961,-1.18593483328,1.03089801132
17.1875,3.8,-0.132221505046,-0.131445075456,0.00077642958941
18.75,3.8,-0.108668893576,0.643824739514,0.75249363309
20.3125,3.8,-0.0845209658146,0.872429958546,0.956950924361
21.875,3.8,-0.0599316768348,1.07735913793,1.13729081477
23.4375,3.8,-0.0350594818592,2.18560336532,2.22066284718
25,3.8,-0.0100601585582,2.50059169128,2.51065184984
26.5625,3.8,0.0149183226749,0.135185381718,0.120267059043
28.125,3.8,0.0397377870977,-1.14235475685,1.18209254394
29.6875,3.8,0.0642705187201,0.220654734159,0.156384215439
31.25,3.8,0.088397398591,1.85056724885,1.76216985026
32.8125,3.8,0.112006947398,2.26306544029,2.15105849289
34.375,3.8,0.134994894266,-1.06203862564,1.19703351991
35.9375,3.8,0.157265350223,-2.12255344849,2.27981879871
37.5,3.8,0.1787327528,-0.166427456412,0.345160209212
39.0625,3.8,0.199325114489,1.13090751852,0.931582404036
40.625,3.8,0.218985632062,1.24916400977,1.03017837771
42.1875,3.8,0.237674444914,-1.68750692237,1.92518136729
43.75,3.8,0.255368739367,-2.47351287626,2.72888161563
45.3125,3.8,0.272061496973,-1.00016901653,1.2722305135
46.875,3.8,0.287760347128,-0.652754444632,0.94051479176
48.4375,3.8,0.302484422922,-0.277313222446,0.579797645368
0,3.81,-0.327614814043,0.573542296908,0.901157110951
1.5625,3.81,-0.315008640289,2.14967572515,2.46468436544
3.125,3.81,-0.301447838545,1.95841173198,2.25985957053
4.6875,3.81,-0.286882251501,-0.534115247425,0.247232995924
6.25,3.81,-0.271269410849,-0.830876259941,0.559606849092
7.8125,3.81,-0.254576414824,0.226421374325,0.480997789149
9.375,3.81,-0.236784428358,0.866319733772,1.10310416213
10.9375,3.81,-0.217893004417,1.50268218456,1.72057518898
12.5,3.81,-0.197923079133,2.53686750922,2.73479058836
14.0625,3.81,-0.176920711994,0.796778765606,0.9736994776
15.625,3.81,-0.154958575964,-1.18455515605,1.02959658009
17.1875,3.81,-0.13213583827,-0.135139231465,0.00300339319443
18.75,3.81,-0.108575738966,0.644505210021,0.753080948988
20.3125,3.81,-0.0844199508429,0.871612357616,0.956032308458
21.875,3.81,-0.059822704643,1.07352787149,1.13335057613
23.4375,3.81,-0.0349422320724,2.17688726225,2.21182949433
25,3.81,-0.00993437506258,2.5101430958,2.52007747086
26.5625,3.81,0.0150527395308,0.148221633823,0.133168894292
28.125,3.81,0.0398808643222,-1.15154681478,1.1914276791
29.6875,3.81,0.0644219815731,0.216500332592,0.152078351019
31.25,3.81,0.0885567963123,1.84544980382,1.7568930075
32.8125,3.81,0.112173475325,2.26697694856,2.15480347324
34.375,3.81,0.135167509317,-1.06066922422,1.19583673353
35.9375,3.81,0.157442554832,-2.12727462199,2.28471717682
37.5,3.81,0.178913295269,-0.165973531703,0.344886826972
39.0625,3.81,0.19950735569,1.13685182311,0.937344467425
40.625,3.81,0.21916821599,1.24273462806,1.02356641207
42.1875,3.81,0.237855806947,-1.69933422655,1.93719003349
43.75,3.81,0.255547821522,-2.47137239935,2.72692022087
45.3125,3.81,0.272237181664,-0.997879319328,1.27011650099
46.875,3.81,0.28793156147,-0.65142757768,0.93935913915
48.4375,3.81,0.302650690079,-0.281333481258,0.583984171337
0,3.82,-0.327595919371,0.571216509115,0.898812428485
1.5625,3.82,-0.314984947443,2.14534191999,2.46032686743
3.125,3.82,-0.301419109106,1.96997266363,2.27139177273
4.6875,3.82,-0.286848455667,-0.52323203709,0.236383581422
6.25,3.82,-0.271229952574,-0.835289554491,0.564059601917
7.8125,3.82,-0.254531145096,0.225022916079,0.479554061175
9.375,3.82,-0.236732795835,0.866008964989,1.10274176082
10.9375,3.82,-0.217834994197,1.49798448053,1.71581947473
12.5,3.82,-0.197858422995,2.54026395586,2.73812237885
14.0625,3.82,-0.176849082112,0.809461297097,0.98631037921
15.625,3.82,-0.154879868031,-1.18308939199,1.02820952395
17.1875,3.82,-0.132049873471,-0.138873600132,0.00682372666046
18.75,3.82,-0.108482189476,0.645180564104,0.75366275358
20.3125,3.82,-0.0843186676502,0.870817724617,0.955136392267
21.875,3.82,-0.0597133748233,1.06974090075,1.12945427557
23.4375,3.82,-0.0348247252405,2.16810207816,2.2029268034
25,3.82,-0.00980843324214,2.51958782538,2.52939625862
26.5625,3.82,0.0151872290298,0.161316158307,0.146128929277
28.125,3.82,0.0400239415467,-1.16066753483,1.20069147638
29.6875,3.82,0.0645734369755,0.212338008543,0.147764571568
31.25,3.82,0.0887160822749,1.84032395813,1.75160787585
32.8125,3.82,0.112339794636,2.2708559262,2.15851613156
34.375,3.82,0.13533975184,-1.0593175082,1.19465726004
35.9375,3.82,0.157619535923,-2.13197740768,2.2895969436
37.5,3.82,0.179093435407,-0.165509195501,0.344602630908
39.0625,3.82,0.199689313769,1.14283703632,0.943147722555
40.625,3.82,0.219350233674,1.2362266927,1.01687645903
42.1875,3.82,0.238036841154,-1.71116619734,1.9492030385
43.75,3.82,0.255726188421,-2.46914872206,2.72487491048
45.3125,3.82,0.272412151098,-0.995607193063,1.26801934416
46.875,3.82,0.288102209568,-0.650095691349,0.938197900917
48.4375,3.82,0.302816390991,-0.28536562325,0.588182014242
0,3.83,-0.327576309443,0.568919361702,0.896495671145
1.5625,3.83,-0.314960747957,2.14093139342,2.45589214138
3.125,3.83,-0.301389873028,1.98151001264,2.28289988566
4.6875,3.83,-0.286813825369,-0.512250496337,0.225436670968
6.25,3.83,-0.271189779043,-0.839706388578,0.568516609535
7.8125,3.83,-0.254485011101,0.223613664093,0.478098675194
9.375,3.83,-0.236680701375,0.865692367944,1.10237306932
10.9375,3.83,-0.217776507139,1.4932904619,1.71106696904
12.5,3.83,-0.197793155909,2.54358159022,2.74137474613
14.0625,3.83,-0.176777005196,0.82217451177,0.998951516966
15.625,3.83,-0.154800668359,-1.18153679898,1.02673613062
17.1875,3.83,-0.131963357329,-0.142648256488,0.0106848991582
18.75,3.83,-0.108388185501,0.645850320768,0.754238506269
20.3125,3.83,-0.084217004478,0.870046415436,0.954263419914
21.875,3.83,-0.0596037618816,1.06599788162,1.1256016435
23.4375,3.83,-0.034707006067,2.15924927321,2.19395627927
25,3.83,-0.00968232098967,2.5289249103,2.53860723129
26.5625,3.83,0.0153218470514,0.174467338928,0.159145491877
28.125,3.83,0.0401670746505,-1.16971503696,1.20988211161
29.6875,3.83,0.0647248104215,0.208167231553,0.143442421132
31.25,3.83,0.0888752192259,1.83519006967,1.74631485044
32.8125,3.83,0.112506009638,2.27470222156,2.16219621192
34.375,3.83,0.135511785746,-1.0579836492,1.19349543495
35.9375,3.83,0.157796248794,-2.13666176499,2.29445801379
37.5,3.83,0.179273337126,-0.165034349544,0.34430768667
39.0625,3.83,0.199870631099,1.14886280498,0.948992173876
