x,t,f
7.8125,0.04,0.163797408342
9.375,0.04,0.15837213397
10.9375,0.04,0.152210518718
12.5,0.04,0.145264491439
14.0625,0.04,0.137484565377
15.625,0.04,0.128822848201
17.1875,0.04,0.119237475097
18.75,0.04,0.108693160117
20.3125,0.04,0.0971659123898
21.875,0.04,0.0846466571093
23.4375,0.04,0.0711440965533
25,0.04,0.0566882528365
26.5625,0.04,0.0413321368396
28.125,0.04,0.0251514744014
29.6875,0.04,0.00824477430433
31.25,0.04,-0.00927118398249
32.8125,0.04,-0.0272643491626
34.375,0.04,-0.0455936603248
35.9375,0.04,-0.0641154721379
37.5,0.04,-0.0826897472143
39.0625,0.04,-0.101185500622
40.625,0.04,-0.119484953582
42.1875,0.04,-0.137487873435
43.75,0.04,-0.155110374093
45.3125,0.04,-0.172287583351
46.875,0.04,-0.188971012831
48.4375,0.04,-0.205127120018
0,0.05,0.181469544768
1.5625,0.05,0.179055348039
3.125,0.05,0.176114231348
4.6875,0.05,0.172611236572
6.25,0.05,0.168506518006
7.8125,0.05,0.163758441806
9.375,0.05,0.158321604133
10.9375,0.05,0.152148336172
12.5,0.05,0.145189389586
14.0625,0.05,0.137395396829
15.625,0.05,0.128719642758
17.1875,0.05,0.119119375944
18.75,0.05,0.108559273183
20.3125,0.05,0.0970159322023
21.875,0.05,0.08448009938
23.4375,0.05,0.0709611326456
25,0.05,0.0564892031252
26.5625,0.05,0.0411174073815
28.125,0.05,0.0249221771955
29.6875,0.05,0.00800186768174
31.25,0.05,-0.00952554494143
32.8125,0.05,-0.0275282617658
34.375,0.05,-0.0458644814789
35.9375,0.05,-0.0643907263875
37.5,0.05,-0.0829666703939
39.0625,0.05,-0.101461157203
40.625,0.05,-0.119757130742
42.1875,0.05,-0.137753114104
43.75,0.05,-0.15536673367
45.3125,0.05,-0.172532960773
46.875,0.05,-0.18920327723
48.4375,0.05,-0.20534478128
0,0.06,0.181479662657
1.5625,0.06,0.179056495428
3.125,0.06,0.176106348634
4.6875,0.06,0.17259350419
6.25,0.06,0.168478548527
7.8125,0.06,0.163719534874
9.375,0.06,0.158271208405
10.9375,0.06,0.152085781097
12.5,0.06,0.145113810897
14.0625,0.06,0.137306630611
15.625,0.06,0.128616571426
17.1875,0.06,0.119001068175
18.75,0.06,0.10842564702
20.3125,0.06,0.0968661680818
21.875,0.06,0.084313839674
23.4375,0.06,0.0707784593105
25,0.06,0.0562903173268
26.5625,0.06,0.0409028083086
28.125,0.06,0.0246927253902
29.6875,0.06,0.00775928748772
31.25,0.06,-0.00977992732078
32.8125,0.06,-0.0277918409556
34.375,0.06,-0.0461352467537
35.9375,0.06,-0.0646658539772
37.5,0.06,-0.0832432061434
39.0625,0.06,-0.101736605167
40.625,0.06,-0.120028376579
42.1875,0.06,-0.138017952442
43.75,0.06,-0.1556224823
45.3125,0.06,-0.172777473927
46.875,0.06,-0.18943490088
48.4375,0.06,-0.205561369658
0,0.07,0.181490078568
1.5625,0.07,0.179058104753
3.125,0.07,0.176098540425
4.6875,0.07,0.172575742006
6.25,0.07,0.168450847268
7.8125,0.07,0.163681089878
9.375,0.07,0.158220872283
10.9375,0.07,0.152023509145
12.5,0.07,0.145038545132
14.0625,0.07,0.13721780479
15.625,0.07,0.128513529897
17.1875,0.07,0.11888319999
18.75,0.07,0.108291886747
20.3125,0.07,0.0967162400484
21.875,0.07,0.084147632122
23.4375,0.07,0.0705957785249
25,0.07,0.0560913421214
26.5625,0.07,0.0406880229712
28.125,0.07,0.0244634971023
29.6875,0.07,0.00751664768904
31.25,0.07,-0.0100338179618
32.8125,0.07,-0.0280552431941
34.375,0.07,-0.0464055351913
35.9375,0.07,-0.0649403259158
37.5,0.07,-0.0835193991661
39.0625,0.07,-0.102011457086
40.625,0.07,-0.120299249887
42.1875,0.07,-0.13828215003
43.75,0.07,-0.155877783895
45.3125,0.07,-0.173021271825
46.875,0.07,-0.189665451646
48.4375,0.07,-0.205777108669
0,0.08,0.181500911713
1.5625,0.08,0.179059535265
3.125,0.08,0.176090955734
4.6875,0.08,0.17255847156
6.25,0.08,0.168422922492
7.8125,0.08,0.163642242551
9.375,0.08,0.158170804381
10.9375,0.08,0.151961043477
12.5,0.08,0.144963502884
14.0625,0.08,0.137129187584
15.625,0.08,0.128410294652
17.1875,0.08,0.118764899671
18.75,0.08,0.108158156276
20.3125,0.08,0.09656663239
21.875,0.08,0.0839815735817
23.4375,0.08,0.0704133957624
25,0.08,0.0558924935758
26.5625,0.08,0.0404736921191
28.125,0.08,0.0242344997823
29.6875,0.08,0.00727435387671
31.25,0.08,-0.0102877430618
32.8125,0.08,-0.0283183697611
34.375,0.08,-0.0466755405068
35.9375,0.08,-0.0652145594358
37.5,0.08,-0.083795145154
39.0625,0.08,-0.102285765111
40.625,0.08,-0.120569519699
42.1875,0.08,-0.138545751572
43.75,0.08,-0.156132057309
45.3125,0.08,-0.17326451838
46.875,0.08,-0.189895406365
48.4375,0.08,-0.20599219203
0,0.09,0.181511387229
1.5625,0.09,0.179061442614
3.125,0.09,0.176083251834
4.6875,0.09,0.172540962696
6.25,0.09,0.168395400047
7.8125,0.09,0.163603439927
9.375,0.09,0.158120766282
10.9375,0.09,0.151898920536
12.5,0.09,0.144888311625
14.0625,0.09,0.137040361762
15.625,0.09,0.128307461739
17.1875,0.09,0.118647031486
18.75,0.09,0.108024664223
20.3125,0.09,0.0964169874787
21.875,0.09,0.0838156044483
23.4375,0.09,0.0702306553721
25,0.09,0.0556936822832
26.5625,0.09,0.0402593947947
28.125,0.09,0.0240055285394
29.6875,0.09,0.0070321620442
31.25,0.09,-0.010541186668
32.8125,0.09,-0.028581334278
34.375,0.09,-0.046945437789
35.9375,0.09,-0.0654886364937
37.5,0.09,-0.0840705037117
39.0625,0.09,-0.102559871972
40.625,0.09,-0.120839320123
42.1875,0.09,-0.138808846474
43.75,0.09,-0.156385958195
45.3125,0.09,-0.173506915569
46.875,0.09,-0.190124571323
48.4375,0.09,-0.206206530333
0,0.1,0.18152205646
1.5625,0.1,0.179063290358
3.125,0.1,0.176075845957
4.6875,0.1,0.172523871064
6.25,0.1,0.168367549777
7.8125,0.1,0.16356523335
9.375,0.1,0.158070772886
10.9375,0.1,0.151836752892
12.5,0.1,0.144813537598
14.0625,0.1,0.136952027678
15.625,0.1,0.128204643726
17.1875,0.1,0.1185291484
18.75,0.1,0.107891097665
20.3125,0.1,0.0962674170732
21.875,0.1,0.0836496651173
23.4375,0.1,0.0700482130051
25,0.1,0.0554949827492
26.5625,0.1,0.040045093745
28.125,0.1,0.0237764231861
29.6875,0.1,0.00679010991007
31.25,0.1,-0.0107948416844
32.8125,0.1,-0.0288440082222
34.375,0.1,-0.0472147986293
35.9375,0.1,-0.0657620802522
37.5,0.1,-0.0843453407288
39.0625,0.1,-0.102833248675
40.625,0.1,-0.12110850215
42.1875,0.1,-0.139071151614
43.75,0.1,-0.156639307737
45.3125,0.1,-0.173748716712
46.875,0.1,-0.190353006124
48.4375,0.1,-0.206419885159
0,0.11,0.181533247232
1.5625,0.11,0.179065495729
3.125,0.11,0.176068782806
4.6875,0.11,0.172506645322
6.25,0.11,0.168340504169
7.8125,0.11,0.163526922464
9.375,0.11,0.158020958304
10.9375,0.11,0.151774898171
12.5,0.11,0.144738793373
14.0625,0.11,0.136863350868
15.625,0.11,0.128101602197
17.1875,0.11,0.118411466479
18.75,0.11,0.10775770247
20.3125,0.11,0.0961177274585
21.875,0.11,0.0834835022688
23.4375,0.11,0.0698656961322
25,0.11,0.0552965439856
26.5625,0.11,0.0398310124874
28.125,0.11,0.0235477723181
29.6875,0.11,0.0065482724458
31.25,0.11,-0.0110481083393
32.8125,0.11,-0.0291063357145
34.375,0.11,-0.0474839508533
35.9375,0.11,-0.0660353600979
37.5,0.11,-0.0846199393272
39.0625,0.11,-0.103106163442
40.625,0.11,-0.12137722224
42.1875,0.11,-0.139332950115
43.75,0.11,-0.156891599298
45.3125,0.11,-0.173989668489
46.875,0.11,-0.19058047235
48.4375,0.11,-0.206632375717
0,0.12,0.181544288993
1.5625,0.12,0.179067626595
3.125,0.12,0.176061376929
4.6875,0.12,0.172489777207
6.25,0.12,0.168313026428
7.8125,0.12,0.163488835096
9.375,0.12,0.157971352339
10.9375,0.12,0.151712879539
12.5,0.12,0.144663840532
14.0625,0.12,0.136774659157
15.625,0.12,0.127999067307
17.1875,0.12,0.118293598294
18.75,0.12,0.107624292374
20.3125,0.12,0.0959682315588
21.875,0.12,0.0833175927401
23.4375,0.12,0.0696834400296
25,0.12,0.0550979971886
26.5625,0.12,0.0396168977022
28.125,0.12,0.0233191736042
29.6875,0.12,0.00630652019754
31.25,0.12,-0.0113012157381
32.8125,0.12,-0.0293685328215
34.375,0.12,-0.04775287956
35.9375,0.12,-0.0663082748652
37.5,0.12,-0.084894053638
39.0625,0.12,-0.103378713131
40.625,0.12,-0.121645323932
42.1875,0.12,-0.139594048262
43.75,0.12,-0.157143443823
45.3125,0.12,-0.174229890108
46.875,0.12,-0.190807268023
48.4375,0.12,-0.20684401691
0,0.13,0.181555896997
1.5625,0.13,0.179070264101
3.125,0.13,0.176054656506
4.6875,0.13,0.172473236918
6.25,0.13,0.168286040425
7.8125,0.13,0.163450568914
9.375,0.13,0.157921746373
10.9375,0.13,0.151651084423
12.5,0.13,0.144589051604
14.0625,0.13,0.136686593294
15.625,0.13,0.127896308899
17.1875,0.13,0.11817573756
18.75,0.13,0.10749091953
20.3125,0.13,0.0958187058568
21.875,0.13,0.0831516012549
23.4375,0.13,0.0695011094213
25,0.13,0.0548995137215
26.5625,0.13,0.0394026935101
28.125,0.13,0.0230907313526
29.6875,0.13,0.0060649397783
31.25,0.13,-0.0115540307015
32.8125,0.13,-0.0296305287629
34.375,0.13,-0.0480213351548
35.9375,0.13,-0.066580735147
37.5,0.13,-0.0851676538587
39.0625,0.13,-0.103650696576
40.625,0.13,-0.121912948787
42.1875,0.13,-0.13985478878
43.75,0.13,-0.157394587994
45.3125,0.13,-0.174469426274
46.875,0.13,-0.191033229232
48.4375,0.13,-0.20705498755
0,0.14,0.181567370892
1.5625,0.14,0.179072767496
3.125,0.14,0.176047816873
4.6875,0.14,0.172456339002
6.25,0.14,0.168259084225
7.8125,0.14,0.163412705064
9.375,0.14,0.157872244716
10.9375,0.14,0.151589408517
12.5,0.14,0.144514515996
14.0625,0.14,0.136598199606
15.625,0.14,0.127793565392
17.1875,0.14,0.118058204651
18.75,0.14,0.107357673347
20.3125,0.14,0.095669426024
21.875,0.14,0.0829860791564
23.4375,0.14,0.0693188607693
25,0.14,0.0547012016177
26.5625,0.14,0.0391890816391
28.125,0.14,0.0228624269366
29.6875,0.14,0.00582350371405
31.25,0.14,-0.0118066361174
32.8125,0.14,-0.0298921503127
34.375,0.14,-0.0482897274196
35.9375,0.14,-0.0668529719114
37.5,0.14,-0.0854409113526
39.0625,0.14,-0.103922314942
40.625,0.14,-0.122179962695
42.1875,0.14,-0.140114679933
43.75,0.14,-0.157645076513
45.3125,0.14,-0.174708202481
46.875,0.14,-0.191258609295
48.4375,0.14,-0.207264989614
0,0.15,0.181579232216
1.5625,0.15,0.179075479507
3.125,0.15,0.176041260362
4.6875,0.15,0.172439917922
6.25,0.15,0.168231934309
7.8125,0.15,0.163374975324
9.375,0.15,0.157822921872
10.9375,0.15,0.151527762413
12.5,0.15,0.144439861178
14.0625,0.15,0.136510133743
15.625,0.15,0.127691105008
17.1875,0.15,0.117940872908
18.75,0.15,0.107224524021
20.3125,0.15,0.0955201163888
21.875,0.15,0.0828202441335
23.4375,0.15,0.0691369324923
25,0.15,0.0545030348003
26.5625,0.15,0.0389753133059
28.125,0.15,0.02263424173
29.6875,0.15,0.0055821808055
31.25,0.15,-0.012059177272
32.8125,0.15,-0.0301536675543
34.375,0.15,-0.0485575981438
35.9375,0.15,-0.0671247988939
37.5,0.15,-0.0857137963176
39.0625,0.15,-0.104193232954
40.625,0.15,-0.122446529567
42.1875,0.15,-0.140373796225
43.75,0.15,-0.157894700766
45.3125,0.15,-0.174946248531
46.875,0.15,-0.191482901573
48.4375,0.15,-0.207474127412
0,0.16,0.181591033936
1.5625,0.16,0.179078638554
3.125,0.16,0.176034912467
4.6875,0.16,0.172423645854
6.25,0.16,0.168205410242
7.8125,0.16,0.163337051868
9.375,0.16,0.157773599029
10.9375,0.16,0.15146638453
12.5,0.16,0.14436557889
14.0625,0.16,0.136422082782
15.625,0.16,0.127588868141
17.1875,0.16,0.117823190987
18.75,0.16,0.107091501355
20.3125,0.16,0.0953709706664
21.875,0.16,0.0826546996832
23.4375,0.16,0.0689547136426
25,0.16,0.0543046742678
26.5625,0.16,0.0387615934014
28.125,0.16,0.0224060956389
29.6875,0.16,0.0053410413675
31.25,0.16,-0.0123113086447
32.8125,0.16,-0.0304147936404
34.375,0.16,-0.0488252639771
35.9375,0.16,-0.0673961490393
37.5,0.16,-0.0859860852361
39.0625,0.16,-0.104463756084
40.625,0.16,-0.122712381184
42.1875,0.16,-0.140632688999
43.75,0.16,-0.158143803477
45.3125,0.16,-0.175183519721
46.875,0.16,-0.1917065382
48.4375,0.16,-0.207682445645
0,0.17,0.181603297591
1.5625,0.17,0.1790817976
3.125,0.17,0.17602840066
4.6875,0.17,0.172407343984
6.25,0.17,0.168178766966
7.8125,0.17,0.163299828768
9.375,0.17,0.157724559307
10.9375,0.17,0.151404827833
12.5,0.17,0.144291236997
14.0625,0.17,0.136334076524
15.625,0.17,0.127486348152
17.1875,0.17,0.117705784738
18.75,0.17,0.106958411634
20.3125,0.17,0.095221824944
21.875,0.17,0.0824891105294
23.4375,0.17,0.0687728077173
25,0.17,0.054106708616
26.5625,0.17,0.0385481007397
28.125,0.17,0.0221782661974
29.6875,0.17,0.00510034849867
31.25,0.17,-0.012563305907
32.8125,0.17,-0.0306756775826
34.375,0.17,-0.0490925423801
35.9375,0.17,-0.067667208612
37.5,0.17,-0.0862582176924
39.0625,0.17,-0.104733884335
40.625,0.17,-0.122977793217
42.1875,0.17,-0.14089076221
43.75,0.17,-0.158392161131
45.3125,0.17,-0.175419911742
46.875,0.17,-0.191929355264
48.4375,0.17,-0.20789000392
0,0.18,0.181615531445
1.5625,0.18,0.17908488214
3.125,0.18,0.176022335887
4.6875,0.18,0.172391206026
6.25,0.18,0.168151989579
7.8125,0.18,0.163262292743
9.375,0.18,0.157675459981
10.9375,0.18,0.151343658566
12.5,0.18,0.144217029214
14.0625,0.18,0.136246159673
15.625,0.18,0.127384111285
17.1875,0.18,0.117588490248
18.75,0.18,0.10682541877
20.3125,0.18,0.0950726345181
21.875,0.18,0.0823236852884
23.4375,0.18,0.0685910135508
25,0.18,0.0539087466896
26.5625,0.18,0.0383346751332
28.125,0.18,0.0219503957778
29.6875,0.18,0.00485952896997
31.25,0.18,-0.0128149949014
32.8125,0.18,-0.030936518684
34.375,0.18,-0.0493595302105
35.9375,0.18,-0.0679379031062
37.5,0.18,-0.0865295529366
39.0625,0.18,-0.105003431439
40.625,0.18,-0.123242542148
42.1875,0.18,-0.141148209572
43.75,0.18,-0.15863981843
45.3125,0.18,-0.175655648112
46.875,0.18,-0.192151337862
48.4375,0.18,-0.208096563816
0,0.19,0.181628152728
1.5625,0.19,0.17908860743
3.125,0.19,0.176016554236
4.6875,0.19,0.172375410795
6.25,0.19,0.168125763535
7.8125,0.19,0.163224890828
9.375,0.19,0.157626494765
10.9375,0.19,0.151282548904
12.5,0.19,0.144142732024
14.0625,0.19,0.136158272624
15.625,0.19,0.127281904221
17.1875,0.19,0.117471210659
18.75,0.19,0.106692314148
20.3125,0.19,0.0949237197638
21.875,0.19,0.0821583271027
23.4375,0.19,0.0684091895819
25,0.19,0.0537107214332
26.5625,0.19,0.0381213389337
28.125,0.19,0.0217226874083
29.6875,0.19,0.00461891805753
31.25,0.19,-0.0130665926263
32.8125,0.19,-0.0311968419701
34.375,0.19,-0.0496263131499
35.9375,0.19,-0.0682082995772
37.5,0.19,-0.0868007391691
39.0625,0.19,-0.105272330344
40.625,0.19,-0.123506754637
42.1875,0.19,-0.141405031085
43.75,0.19,-0.158886939287
45.3125,0.19,-0.175890818238
46.875,0.19,-0.1923725456
48.4375,0.19,-0.208302363753
0,0.2,0.181640833616
1.5625,0.2,0.179092243314
3.125,0.2,0.176010638475
4.6875,0.2,0.172359570861
6.25,0.2,0.168099746108
7.8125,0.2,0.163187503815
9.375,0.2,0.15757766366
10.9375,0.2,0.151221171021
12.5,0.2,0.144068554044
14.0625,0.2,0.13607057929
15.625,0.2,0.127179890871
17.1875,0.2,0.117354050279
18.75,0.2,0.106559462845
20.3125,0.2,0.0947746559978
21.875,0.2,0.0819929093122
23.4375,0.2,0.0682274848223
25,0.2,0.0535129792988
26.5625,0.2,0.0379082560539
28.125,0.2,0.0214953366667
29.6875,0.2,0.00437863450497
31.25,0.2,-0.0133179323748
32.8125,0.2,-0.0314570106566
34.375,0.2,-0.0498927310109
35.9375,0.2,-0.0684782341123
37.5,0.2,-0.0870712995529
39.0625,0.2,-0.105541013181
40.625,0.2,-0.123770453036
42.1875,0.2,-0.141661196947
43.75,0.2,-0.159133240581
45.3125,0.2,-0.176125153899
46.875,0.2,-0.192592963576
48.4375,0.2,-0.208507359028
0,0.21,0.181653499603
1.5625,0.21,0.179095923901
3.125,0.21,0.176005065441
4.6875,0.21,0.172343924642
6.25,0.21,0.168073907495
7.8125,0.21,0.163150712848
9.375,0.21,0.157528817654
10.9375,0.21,0.151160135865
12.5,0.21,0.143994748592
14.0625,0.21,0.135983020067
15.625,0.21,0.127077624202
17.1875,0.21,0.117236927152
18.75,0.21,0.106426604092
20.3125,0.21,0.094625800848
21.875,0.21,0.0818277150393
23.4375,0.21,0.0680457651615
25,0.21,0.0533153228462
26.5625,0.21,0.0376952327788
28.125,0.21,0.0212678480893
29.6875,0.21,0.00413842918351
31.25,0.21,-0.0135691203177
32.8125,0.21,-0.0317168608308
34.375,0.21,-0.0501588284969
35.9375,0.21,-0.0687477588654
37.5,0.21,-0.0873416364193
39.0625,0.21,-0.105808898807
40.625,0.21,-0.124033495784
42.1875,0.21,-0.141916841269
43.75,0.21,-0.159378692508
45.3125,0.21,-0.176358580589
46.875,0.21,-0.19281244278
48.4375,0.21,-0.208711415529
0,0.22,0.181666880846
1.5625,0.22,0.179099828005
3.125,0.22,0.175999432802
4.6875,0.22,0.172328516841
6.25,0.22,0.168047428131
7.8125,0.22,0.163113608956
9.375,0.22,0.157480314374
10.9375,0.22,0.151099473238
12.5,0.22,0.143920943141
14.0625,0.22,0.135895341635
15.625,0.22,0.126975685358
17.1875,0.22,0.11711974442
18.75,0.22,0.106293983757
20.3125,0.22,0.0944768860936
21.875,0.22,0.0816624835134
23.4375,0.22,0.0678643062711
25,0.22,0.0531177036464
26.5625,0.22,0.0374823138118
28.125,0.22,0.021040642634
29.6875,0.22,0.00389817985706
31.25,0.22,-0.0138200679794
32.8125,0.22,-0.0319764092565
34.375,0.22,-0.0504243783653
35.9375,0.22,-0.0690169259906
37.5,0.22,-0.0876113027334
39.0625,0.22,-0.10607650131
40.625,0.22,-0.124296180904
42.1875,0.22,-0.142171680927
43.75,0.22,-0.159623622894
45.3125,0.22,-0.176591336727
46.875,0.22,-0.193031281233
48.4375,0.22,-0.208914831281
0,0.23,0.181679993868
1.5625,0.23,0.179103821516
3.125,0.23,0.175993978977
4.6875,0.23,0.172313198447
6.25,0.23,0.168021902442
7.8125,0.23,0.163076892495
9.375,0.23,0.157432004809
10.9375,0.23,0.151038587093
12.5,0.23,0.143847122788
14.0625,0.23,0.135807901621
15.625,0.23,0.12687382102
17.1875,0.23,0.11700284481
18.75,0.23,0.106161393225
20.3125,0.23,0.0943281278014
21.875,0.23,0.081497207284
23.4375,0.23,0.0676829740405
25,0.23,0.0529202669859
26.5625,0.23,0.0372694395483
28.125,0.23,0.0208135023713
29.6875,0.23,0.00365847721696
31.25,0.23,-0.0140707306564
32.8125,0.23,-0.0322358720005
34.375,0.23,-0.0506898760796
35.9375,0.23,-0.069285646081
37.5,0.23,-0.0878806188703
39.0625,0.23,-0.106343314052
40.625,0.23,-0.124557979405
42.1875,0.23,-0.142425820231
43.75,0.23,-0.159867852926
45.3125,0.23,-0.176823407412
46.875,0.23,-0.193249315023
48.4375,0.23,-0.209117099643
0,0.24,0.181693583727
1.5625,0.24,0.179108485579
3.125,0.24,0.175988972187
4.6875,0.24,0.172298103571
6.25,0.24,0.167996332049
7.8125,0.24,0.163040205836
9.375,0.24,0.157383710146
10.9375,0.24,0.150977775455
12.5,0.24,0.143773436546
14.0625,0.24,0.135720387101
15.625,0.24,0.12677192688
17.1875,0.24,0.116885758936
18.75,0.24,0.106029041111
20.3125,0.24,0.0941793993115
21.875,0.24,0.0813324898481
23.4375,0.24,0.0675016492605
25,0.24,0.0527228862047
26.5625,0.24,0.0370566062629
28.125,0.24,0.020586559549
29.6875,0.24,0.00341883790679
31.25,0.24,-0.0143213504925
32.8125,0.24,-0.0324947871268
34.375,0.24,-0.0509550273418
35.9375,0.24,-0.0695540159941
37.5,0.24,-0.0881493911147
39.0625,0.24,-0.106609843671
40.625,0.24,-0.124819353223
42.1875,0.24,-0.142679512501
43.75,0.24,-0.160111397505
45.3125,0.24,-0.177054569125
46.875,0.24,-0.193466410041
48.4375,0.24,-0.209318473935
0,0.25,0.18170709908
1.5625,0.25,0.179112821817
3.125,0.25,0.175983950496
4.6875,0.25,0.1722830832
6.25,0.25,0.16797067225
7.8125,0.25,0.163003742695
9.375,0.25,0.157335326076
10.9375,0.25,0.150917291641
12.5,0.25,0.143699869514
14.0625,0.25,0.135633111
15.625,0.25,0.126670181751
17.1875,0.25,0.116769142449
18.75,0.25,0.10589633137
20.3125,0.25,0.0940309464931
21.875,0.25,0.0811672657728
23.4375,0.25,0.0673203244805
25,0.25,0.0525256320834
26.5625,0.25,0.0368440598249
28.125,0.25,0.0203597545624
29.6875,0.25,0.00317942653783
31.25,0.25,-0.0145715847611
32.8125,0.25,-0.032753534615
34.375,0.25,-0.0512197837234
35.9375,0.25,-0.0698218941689
37.5,0.25,-0.0884178951383
39.0625,0.25,-0.106876038015
40.625,0.25,-0.125080034137
42.1875,0.25,-0.142932415009
43.75,0.25,-0.160354211926
45.3125,0.25,-0.177285164595
46.875,0.25,-0.193682700396
48.4375,0.25,-0.209519147873
0,0.26,0.181720837951
1.5625,0.26,0.179117724299
3.125,0.26,0.175978899002
4.6875,0.26,0.172268122435
6.25,0.26,0.167945384979
7.8125,0.26,0.162967115641
9.375,0.26,0.157287061214
10.9375,0.26,0.15085683763
12.5,0.26,0.143626451492
14.0625,0.26,0.135545969009
15.625,0.26,0.12656866014
17.1875,0.26,0.116652205586
18.75,0.26,0.105763919652
20.3125,0.26,0.0938822999597
21.875,0.26,0.0810024142265
23.4375,0.26,0.0671391710639
25,0.26,0.0523285083473
26.5625,0.26,0.0366315953434
28.125,0.26,0.0201332271099
29.6875,0.26,0.00294027547352
31.25,0.26,-0.0148216160014
32.8125,0.26,-0.0330120623112
34.375,0.26,-0.0514839999378
35.9375,0.26,-0.0700896158814
37.5,0.26,-0.0886859670281
39.0625,0.26,-0.107141323388
40.625,0.26,-0.125340119004
42.1875,0.26,-0.143184825778
43.75,0.26,-0.160596162081
45.3125,0.26,-0.177515044808
46.875,0.26,-0.193898335099
48.4375,0.26,-0.20971904695
0,0.27,0.18173481524
1.5625,0.27,0.179122492671
3.125,0.27,0.175974428654
4.6875,0.27,0.172253564
6.25,0.27,0.167920053005
7.8125,0.27,0.162930801511
9.375,0.27,0.15723900497
10.9375,0.27,0.150796622038
12.5,0.27,0.143552809954
14.0625,0.27,0.135458782315
