x,u0_true,u0_pred,abs_error
0,0,0.000607827096246,0.000607827096246
0.0250000003725,0.00222268840298,0.00459627201781,0.00237358361483
0.0500000007451,0.00445019174367,0.00842941645533,0.00397922471166
0.0750000029802,0.00668735057116,0.0121032679453,0.00541591737419
0.10000000149,0.00893906038254,0.0156131768599,0.00667411647737
0.125,0.0112103065476,0.0189549420029,0.00774463545531
0.15000000596,0.0135061703622,0.0221243295819,0.00861815921962
0.17499999702,0.0158318765461,0.0251171980053,0.00928532145917
0.20000000298,0.0181928090751,0.0279292855412,0.00973647646606
0.225000008941,0.0205945242196,0.0305565986782,0.0099620744586
0.25,0.0230427701026,0.0329954102635,0.00995264016092
0.27500000596,0.0255435165018,0.0352419689298,0.00969845242798
0.300000011921,0.0281029231846,0.0372926369309,0.00918971374631
0.325000017881,0.0307273473591,0.039144076407,0.00841672904789
0.34999999404,0.0334233120084,0.0407929793,0.00736966729164
0.375,0.0361974239349,0.0422364249825,0.00603900104761
0.40000000596,0.0390563011169,0.0434715524316,0.00441525131464
0.425000011921,0.0420063734055,0.0444958284497,0.00248945504427
0.450000017881,0.0450536683202,0.0453068688512,0.000253200531006
0.47499999404,0.0482034087181,0.0459027960896,0.00230061262846
0.5,0.0514595098794,0.0462819412351,0.00517756864429
0.525000035763,0.0548237636685,0.046442784369,0.00838097929955
0.550000011921,0.0582946948707,0.0463844612241,0.0119102336466
0.574999988079,0.0618659928441,0.0461062565446,0.0157597362995
0.600000023842,0.0655241459608,0.0456082597375,0.0199158862233
0.625,0.0692451298237,0.0448903515935,0.0243547782302
0.650000035763,0.0729898139834,0.0439533367753,0.0290364772081
0.675000011921,0.0766974389553,0.042798705399,0.0338987335563
0.699999988079,0.0802766382694,0.0414277985692,0.0388488397002
0.725000023842,0.0835935473442,0.0398431792855,0.0437503680587
0.75,0.0864560380578,0.0380480065942,0.0484080314636
0.775000035763,0.0885950997472,0.0360454395413,0.0525496602058
0.800000011921,0.0896444395185,0.0338400676847,0.0558043718338
0.824999988079,0.0891245380044,0.0314367190003,0.0576878190041
0.850000023842,0.0864423215389,0.0288412366062,0.0576010867953
0.875,0.0809268727899,0.0260602924973,0.0548665821552
0.900000035763,0.0719275996089,0.0231011006981,0.0488265007734
0.925000011921,0.0589953847229,0.0199721548706,0.0390232279897
0.949999988079,0.0421292036772,0.0166827980429,0.0254464056343
0.975000023842,0.0219999756664,0.013243325986,0.00875664968044
1,-2.48553533311e-08,0.00966496113688,0.00966498628259
1.02499997616,-0.0220000240952,0.00596023490652,0.0279602594674
1.05000007153,-0.0421292968094,0.00214291503653,0.044272210449
1.07500004768,-0.0589954666793,-0.00177215656731,0.0572233088315
1.10000002384,-0.0719276741147,-0.00576890120283,0.0661587715149
1.125,-0.0809268727899,-0.00982994493097,0.0710969269276
1.14999997616,-0.0864423513412,-0.013936332427,0.072506017983
1.17500007153,-0.0891245529056,-0.0180680509657,0.0710565000772
1.20000004768,-0.089644446969,-0.0222031082958,0.0674413368106
1.22500002384,-0.0885950997472,-0.0263184513897,0.0622766464949
1.25,-0.0864560306072,-0.0303895082325,0.0560665205121
1.27499997616,-0.0835935249925,-0.0343900993466,0.0492034256458
1.30000007153,-0.0802766233683,-0.0382927879691,0.0419838353992
1.32500004768,-0.0766974166036,-0.0420682653785,0.0346291512251
1.35000002384,-0.0729897990823,-0.0456863120198,0.0273034870625
1.375,-0.0692451149225,-0.0491152331233,0.0201298817992
1.39999997616,-0.0655241459608,-0.0523223355412,0.0132018104196
1.42500007153,-0.0618659779429,-0.0552740469575,0.00659193098545
1.45000004768,-0.058294672519,-0.0579360052943,0.000358667224646
1.47500002384,-0.0548237524927,-0.0602736249566,0.00544987246394
1.5,-0.0514595061541,-0.0622524544597,0.0107929483056
1.52499997616,-0.0482034012675,-0.0638383850455,0.015634983778
1.55000007153,-0.0450536422431,-0.0649985149503,0.0199448727071
1.57500004768,-0.0420063659549,-0.0657014623284,0.0236950963736
1.60000002384,-0.0390562936664,-0.0659184530377,0.0268621593714
1.625,-0.0361974127591,-0.0656235590577,0.0294261462986
1.64999997616,-0.0334233008325,-0.0647950395942,0.0313717387617
1.67500007153,-0.0307273380458,-0.0634158179164,0.0326884798706
1.70000004768,-0.0281029101461,-0.0614745542407,0.0333716422319
1.72500002384,-0.0255435053259,-0.0589664950967,0.0334229916334
1.75,-0.0230427607894,-0.0558941960335,0.0328514352441
1.77499997616,-0.0205945242196,-0.0522682741284,0.0316737517715
1.80000007153,-0.0181927978992,-0.0481077432632,0.029914945364
1.82500004768,-0.0158318635076,-0.0434408187866,0.027608955279
1.85000002384,-0.0135061563924,-0.0383046045899,0.0247984491289
1.875,-0.0112103046849,-0.0327450111508,0.0215347073972
1.89999997616,-0.00893905945122,-0.0268164705485,0.0178774110973
1.92500007153,-0.00668733380735,-0.0205809753388,0.0138936415315
1.95000004768,-0.00445018801838,-0.0141070997342,0.00965691171587
1.97500002384,-0.00222268444486,-0.0074686021544,0.00524591747671
2,4.94637086845e-09,-0.000742825330235,0.000742830277886
2.02500009537,0.00222270772792,0.00599098065868,0.00376827293076
2.04999995232,0.00445019779727,0.0126533955336,0.00820319727063
2.07499980927,0.0066873440519,0.0191668178886,0.0124794738367
2.09999990463,0.00893905572593,0.0254572164267,0.0165181607008
2.125,0.0112103149295,0.0314553417265,0.0202450267971
2.15000009537,0.0135061796755,0.0370984487236,0.0235922690481
2.17499995232,0.0158318746835,0.0423312187195,0.026499344036
2.19999980927,0.0181927904487,0.047106590122,0.0289137996733
2.22499990463,0.0205945204943,0.0513862743974,0.030791753903
2.25,0.0230427701026,0.0551406592131,0.0320978909731
2.27500009537,0.0255435314029,0.0583491250873,0.0328055918217
2.29999995232,0.0281029231846,0.0609993897378,0.0328964665532
2.32499980927,0.0307273324579,0.0630871355534,0.0323598012328
2.34999990463,0.0334232971072,0.0646153613925,0.0311920642853
2.375,0.0361974313855,0.0655935406685,0.029396109283
2.40000009537,0.0390563197434,0.0660367682576,0.0269804485142
2.42499995232,0.0420063771307,0.0659650489688,0.023958671838
2.44999980927,0.045053653419,0.0654024556279,0.0203488022089
2.47499990463,0.0482033975422,0.0643760636449,0.0161726661026
2.5,0.0514595210552,0.0629156306386,0.0114561095834
2.52500009537,0.0548237711191,0.0610526874661,0.00622891634703
2.54999995232,0.0582947097719,0.0588198974729,0.000525187700987
2.57499980927,0.0618659704924,0.0562506690621,0.00561530143023
2.59999990463,0.0655241161585,0.0533786639571,0.0121454522014
2.625,0.0692451521754,0.0502373799682,0.0190077722073
2.65000009537,0.0729898437858,0.0468598082662,0.0261300355196
2.67499995232,0.0766974166036,0.0432784035802,0.0334190130234
2.69999980927,0.0802766159177,0.0395244583488,0.0407521575689
2.72499990463,0.0835935249925,0.0356285795569,0.0479649454355
2.75,0.0864560455084,0.0316198542714,0.054836191237
2.77500009537,0.0885951071978,0.0275262091309,0.0610688999295
2.79999995232,0.0896444395185,0.0233744326979,0.0662700086832
2.82499980927,0.089124545455,0.0191897097975,0.0699348375201
2.84999990463,0.0864423513412,0.0149959707633,0.0714463815093
2.875,0.0809268951416,0.0108160460368,0.0701108500361
2.90000009537,0.0719275102019,0.00667078187689,0.065256729722
2.92499995232,0.0589954406023,0.00258057704195,0.0564148649573
2.94999980927,0.0421292185783,-0.00143619498704,0.0435654148459
2.97499990463,0.0219999942929,-0.00536226341501,0.0273622572422
3,-6.78077594074e-09,-0.0091812228784,0.00918121635914
3.02500009537,-0.022000266239,-0.0128782456741,0.00912202056497
3.04999995232,-0.0421292185783,-0.0164395626634,0.0256896559149
3.07500004768,-0.0589954517782,-0.0198524501175,0.0391430035233
3.09999990463,-0.071927651763,-0.023105179891,0.0488224700093
3.125,-0.0809268802404,-0.026187395677,0.0547394827008
3.15000009537,-0.0864423438907,-0.0290891733021,0.057353168726
3.17499995232,-0.0891245529056,-0.0318020507693,0.0573225021362
3.20000004768,-0.089644446969,-0.0343182310462,0.0553262159228
3.22499990463,-0.0885950922966,-0.0366308614612,0.0519642308354
3.25,-0.0864560231566,-0.0387338623405,0.0477221608162
3.27500009537,-0.0835935100913,-0.0406219288707,0.0429715812206
3.29999995232,-0.0802766233683,-0.0422905161977,0.0379861071706
3.32500004768,-0.0766974166036,-0.0437359437346,0.0329614728689
3.34999990463,-0.0729898363352,-0.0449551865458,0.0280346497893
3.375,-0.0692451074719,-0.0459456667304,0.0232994407415
3.40000009537,-0.0655241161585,-0.0467054769397,0.0188186392188
3.42499995232,-0.0618659667671,-0.0472336038947,0.0146323628724
3.45000004768,-0.0582946613431,-0.0475293323398,0.0107653290033
3.47499990463,-0.0548237673938,-0.0475923344493,0.00723143294454
3.5,-0.0514594763517,-0.0474230572581,0.00403641909361
3.52500009537,-0.0482033751905,-0.0470223650336,0.00118101015687
3.54999995232,-0.0450536720455,-0.046391390264,0.00133771821856
3.57500004768,-0.0420063436031,-0.0455318316817,0.00352548807859
3.59999990463,-0.0390563048422,-0.0444455966353,0.00538929179311
3.625,-0.0361974239349,-0.043135099113,0.00693767517805
3.65000009537,-0.0334232784808,-0.0416030213237,0.00817974284291
3.67499995232,-0.0307273473591,-0.039852373302,0.00912502594292
3.70000004768,-0.028102889657,-0.0378866121173,0.00978372246027
3.72499990463,-0.0255435146391,-0.0357089564204,0.0101654417813
3.75,-0.02304276824,-0.033323161304,0.010280393064
3.77500009537,-0.0205944888294,-0.0307331886142,0.0101386997849
3.79999995232,-0.0181928053498,-0.0279432442039,0.0097504388541
3.82500004768,-0.0158318746835,-0.0249577369541,0.00912586227059
3.84999990463,-0.0135061647743,-0.0217808689922,0.00827470421791
3.875,-0.011210299097,-0.0184172596782,0.00720696058124
3.90000009537,-0.00893905572593,-0.0148717677221,0.00593271199614
3.92499995232,-0.00668734265491,-0.0111488914117,0.00446154875681
3.95000004768,-0.00445018289611,-0.00725378701463,0.00280360411853
3.97499990463,-0.00222267955542,-0.00319119403139,0.000968514475971
4,9.89274173691e-09,0.00103380659129,0.00103379669599
