epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj,loss_reg_h1
1,0.174188057637,0.100704002008,0.0215994837228,0.043391357176,0.0584382280707,0.111723931041
2,0.0649932094116,0.024339475669,0.0139767227229,0.0212318436243,0.046900767833,0.0318419070914
3,0.0349542982224,0.0111399189802,0.00674866398331,0.0109841622412,0.0567270755768,0.0172408700921
4,0.0275729363132,0.00545089966618,0.00456762297545,0.0120499825105,0.0511928867549,0.0162413239479
5,0.0227953514852,0.00464128684253,0.00421943967231,0.00821406207979,0.0525728650391,0.0195362032391
6,0.0205137857303,0.00416058779228,0.00354080332909,0.00656780749559,0.0558205287904,0.0279388369992
7,0.019157876441,0.00367166246288,0.00347169842571,0.00567028475925,0.0551452565938,0.0349883753806
8,0.018160746444,0.00322505782824,0.0029574314598,0.00537027856335,0.0558223363012,0.0432553064078
9,0.0173495891757,0.00284689529799,0.00285527799278,0.0048917433247,0.0554740823805,0.05095208399
10,0.0167147449165,0.00265966493171,0.00265618108679,0.00451993658207,0.0551473181695,0.0575291231275
11,0.0161945767223,0.00259805978276,0.00251319643576,0.00418466562405,0.0544230919331,0.0614135883749
12,0.0156962893217,0.00254369743634,0.00236526904628,0.00389110182878,0.0536653902382,0.0645061545074
13,0.0152417524314,0.00250540599227,0.00219405789394,0.00371612205636,0.0528902534395,0.0648207046092
14,0.014819839469,0.00239549924154,0.00210159579292,0.00355369504541,0.0521774541587,0.06541794613
15,0.0144266350219,0.00233332726639,0.00201309337281,0.00339843907859,0.0514091901481,0.0649773709476
16,0.0140562240745,0.00230633439496,0.00189835209167,0.00325966591481,0.0507824908942,0.0638289351016
17,0.0136965333159,0.00223685379606,0.00182666635374,0.00312077126,0.0502200312912,0.0628428481519
18,0.0133602603715,0.00218069639523,0.00174961226294,0.00300001737196,0.0496154036373,0.0619216606021
19,0.0130365468607,0.00212400368182,0.00166135993786,0.00291386833414,0.0490350302309,0.0604633457959
20,0.012722278508,0.0020636477042,0.00160551987356,0.00280198645778,0.048578100279,0.0587555829436
21,0.0123822226467,0.00201442610705,0.00155898364028,0.00263952324167,0.0481211200356,0.0572317071259
22,0.0120591263904,0.00194014946464,0.00146698090248,0.00257806784939,0.0476495232433,0.0551990538836
23,0.0117657483656,0.00188031045254,0.00140681118937,0.00248593238648,0.0472449075431,0.0534797016531
24,0.0114532383283,0.00183760407381,0.00136484513059,0.00235579009168,0.0467120729387,0.0516068696976
25,0.0111517577801,0.00177296289476,0.00129694769857,0.00227035775315,0.0463362678885,0.0496700558811
26,0.010861708717,0.001721622888,0.00123349122005,0.00219706383068,0.045811470598,0.047583546862
27,0.0105756829519,0.00166726543102,0.00119964196347,0.00208721731324,0.0454234633595,0.0455099888146
28,0.0102977886819,0.00162635487504,0.00113474319223,0.0020097880275,0.0449316993356,0.0435921445489
29,0.00999849054878,0.00158207876375,0.00108853367856,0.00190276319627,0.0444791868329,0.0412080232054
30,0.00970101480509,0.00150169900153,0.00102963518584,0.00184240803355,0.0440379343927,0.0389427926391
31,0.00940567244105,0.00144979493925,0.000989412423223,0.00174115763512,0.0435874640942,0.0365425758064
32,0.00912144605094,0.00141806836473,0.000924569112249,0.00166271398775,0.0429800391197,0.0344985976815
33,0.00882610291703,0.00135061134351,0.000884531252086,0.00157299471321,0.0425397086889,0.0322173910215
34,0.00852808028952,0.00128270962741,0.00082829730236,0.00150128853275,0.0420487590134,0.029978780821
35,0.00821040183771,0.00122456921963,0.000780398712959,0.00141195139149,0.0414116065949,0.0275081845
36,0.00788959368201,0.00115234771511,0.000730207294691,0.00132516624872,0.0408398013562,0.0252129087225
37,0.0075868734385,0.00109556907555,0.00066535937367,0.0012525299564,0.0403010264039,0.0229112936184
38,0.00727809765368,0.00103907458251,0.000630592228845,0.00115548176691,0.0396423622966,0.0206088498235
39,0.00693638041982,0.00095934154815,0.000589953816961,0.00105753917014,0.0389621544629,0.0182733930647
40,0.0066130400685,0.000893181643914,0.00051293077122,0.000987562251976,0.0383588664234,0.0161711651832
41,0.00630625898933,0.000841738434974,0.000489070420736,0.000886941008503,0.0375487051904,0.0140694233589
42,0.00599489639064,0.000767403282225,0.000433062197408,0.00081893876195,0.0368646938354,0.012187988963
43,0.00569107875516,0.000717429857468,0.00040038631123,0.0007224990346,0.0360306814313,0.0104452287778
44,0.0054101326599,0.000673891691258,0.000357616622932,0.00063883238472,0.0352907076478,0.00888603916392
45,0.00516138930593,0.0006249701255,0.000327986225602,0.000584876688663,0.0344181392342,0.00766401104629
46,0.00491018988018,0.000591160001932,0.00029899510555,0.000509309498011,0.0335454963148,0.00658587226644
47,0.00469111270723,0.000549756200053,0.000274757060106,0.000452235896955,0.0327800884843,0.0057500300929
48,0.0045020147466,0.000517296465114,0.00025753826485,0.000407615877339,0.0319543652236,0.00523441820405
49,0.00434378448913,0.000497433103737,0.000242317833181,0.000366911035962,0.0312057092786,0.0049149397295
50,0.00420755228892,0.000469319950207,0.000237557548098,0.000338664895389,0.0304890200496,0.00476972018369
51,0.00407922633457,0.000449332038988,0.000224547791004,0.000303313115728,0.0298700334504,0.00485077672638
52,0.00396728744207,0.000426365240128,0.000214641203638,0.00028479329776,0.0292632009834,0.0048565775156
53,0.00385465386956,0.000401334173512,0.000201756054594,0.000257065394544,0.0287391614169,0.00508490521461
54,0.00376763375154,0.000385642627953,0.000191335623094,0.000237061164808,0.0282576225698,0.00539063406177
55,0.00367345116174,0.000360274501145,0.000180777497008,0.000219253022806,0.027812656574,0.0055613538716
56,0.00359745362717,0.000338845618535,0.000174712196167,0.000205555120192,0.0273994896561,0.0058359307237
57,0.00353617362139,0.000332024678937,0.000167070279713,0.00018697418127,0.0270342111588,0.00618558623828
58,0.0034655167273,0.000314474650077,0.000157339157886,0.000174967522616,0.026671221666,0.00639347690158
59,0.00340436650576,0.000299288498354,0.000151125277625,0.000163018620515,0.0263324089348,0.00664986777119
60,0.00334900455089,0.000288876000559,0.000140418633237,0.000151782589091,0.0260410415009,0.00690836613066
61,0.00329634867483,0.000273270037724,0.000134283478837,0.000141806328611,0.02577716019,0.00713817523792
62,0.00325356063667,0.000268518560915,0.000125924230088,0.000133655339596,0.0255064867437,0.007371838158
63,0.00321331237214,0.000255800379091,0.000122209687106,0.000124856420007,0.0253016056493,0.00760256894864
64,0.00317563181221,0.000247863250843,0.000118276449939,0.000118520985416,0.0250568984076,0.00781324701384
65,0.00314972858816,0.000239246476849,0.000118482395192,0.000115240528976,0.0248864011839,0.00793291535228
66,0.00311529934782,0.000234055161127,0.000109430363227,0.000107068475336,0.0247246347368,0.00810845941305
67,0.00308085075383,0.000223328288121,0.000107591284905,0.000101719500526,0.024520727247,0.00827111117542
68,0.00305054343036,0.000213851772423,0.000103454218333,9.72088579147e-05,0.024378579855,0.00835678474978
69,0.00303044473723,0.000213996341336,9.63360653259e-05,9.29530149733e-05,0.0242444524541,0.00854838145897
70,0.0030119305934,0.000204466744617,9.77120922471e-05,9.11056144105e-05,0.024134051986,0.00865493882447
71,0.0029797545443,0.000196619768394,9.24683408812e-05,8.53044832184e-05,0.0239772075787,0.00875615654513
72,0.00295860828005,0.000191759534937,8.90036142664e-05,8.2407437003e-05,0.0238640511408,0.00881483079866
73,0.00294309382722,0.000184497779992,8.82417218236e-05,8.0562538642e-05,0.0237746082246,0.00895392252132
74,0.00292921107048,0.000181841044105,8.81817184563e-05,7.85491705756e-05,0.0236675227061,0.00901953438297
75,0.00291009993216,0.000177255243761,8.42203480715e-05,7.56059896958e-05,0.0235715843737,0.0091027370654
